stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.202,"[-1.959, -0.445]",0.757,-2.664,0.010
norefined,c,-5.962,"[-9.751, -2.173]",3.789,-2.639,0.011
norefined,s,-2.875,"[-4.764, -0.987]",1.888,-2.554,0.014
norefined,k0,0.207,"[-0.796, 1.211]",1.004,0.347,0.730
norefined,k1,-0.559,"[-1.628, 0.509]",1.068,-0.878,0.384
norefined,k2,-1.147,"[-2.168, -0.127]",1.020,-1.886,0.065
norefined,k3,-1.084,"[-2.147, -0.021]",1.063,-1.711,0.094
norefined,k4,0.732,"[-0.352, 1.817]",1.084,1.133,0.263
norefined,k5,-0.952,"[-2.17, 0.266]",1.218,-1.310,0.196
refined,tt,-1.381,"[-2.166, -0.595]",0.786,-2.947,0.005
refined,c,-7.992,"[-12.668, -3.316]",4.676,-2.867,0.006
refined,s,-3.933,"[-5.989, -1.878]",2.055,-3.210,0.002
refined,k0,-0.239,"[-0.846, 0.368]",0.607,-0.660,0.512
refined,k1,0.282,"[-0.319, 0.883]",0.601,0.787,0.435
refined,k2,-0.188,"[-0.793, 0.417]",0.605,-0.521,0.605
refined,k3,-0.248,"[-0.871, 0.375]",0.623,-0.668,0.507
refined,k4,0.631,"[-0.163, 1.425]",0.794,1.333,0.189
refined,k5,-0.115,"[-0.792, 0.562]",0.677,-0.286,0.776
