stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.088,"[-2.315, 0.139]",1.227,-1.479,0.144
norefined,c,-4.563,"[-10.795, 1.67]",6.232,-1.221,0.226
norefined,s,-4.429,"[-9.132, 0.274]",4.703,-1.571,0.121
norefined,k0,-1.072,"[-3.166, 1.023]",2.094,-0.853,0.396
norefined,k1,-0.682,"[-2.091, 0.727]",1.409,-0.807,0.422
norefined,k2,0.974,"[-0.688, 2.636]",1.662,0.977,0.332
norefined,k3,-0.961,"[-2.654, 0.732]",1.693,-0.947,0.347
norefined,k4,-0.675,"[-2.569, 1.219]",1.894,-0.595,0.554
norefined,k5,-0.941,"[-2.888, 1.005]",1.946,-0.807,0.423
refined,tt,-0.723,"[-1.322, -0.123]",0.600,-2.010,0.048
refined,c,-4.385,"[-8.114, -0.655]",3.730,-1.961,0.054
refined,s,-2.449,"[-4.145, -0.753]",1.696,-2.408,0.019
refined,k0,-0.637,"[-1.562, 0.289]",0.925,-1.147,0.255
refined,k1,0.056,"[-0.706, 0.818]",0.762,0.122,0.903
refined,k2,0.463,"[-0.521, 1.448]",0.985,0.785,0.435
refined,k3,-0.951,"[-1.775, -0.127]",0.824,-1.925,0.058
refined,k4,-0.214,"[-1.013, 0.585]",0.799,-0.446,0.657
refined,k5,0.939,"[0.054, 1.825]",0.886,1.769,0.081
