attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.180,"[-1.613, -0.747]",0.433,-4.535,0.000,4.194,ngd,67,224386273.543,0.160,-1.000,-0.180,0,0,fn
c,-5.347,"[-7.296, -3.398]",1.949,-4.571,0.000,4.194,ngd,67,224386273.543,0.160,-6.000,0.653,0,0,fn
s,-2.826,"[-3.878, -1.773]",1.053,-4.471,0.000,4.194,ngd,67,224386273.543,0.160,-3.000,0.174,0,0,fn
vot,0.221,,,,,4.194,ngd,67,224386273.543,0.160,0.167,0.054,0,0,fn
tt,-1.152,"[-1.579, -0.724]",0.427,-4.492,0.000,4.479,lm,67,166243782.834,0.137,-1.000,-0.152,0,0,fn
c,-6.458,"[-8.783, -4.133]",2.325,-4.627,0.000,4.479,lm,67,166243782.834,0.137,-6.000,-0.458,0,0,fn
s,-3.242,"[-4.484, -2.001]",1.241,-4.352,0.000,4.479,lm,67,166243782.834,0.137,-3.000,-0.242,0,0,fn
vot,0.178,,,,,4.479,lm,67,166243782.834,0.137,0.167,0.012,0,0,fn
tt,-1.152,"[-1.579, -0.724]",0.427,-4.492,0.000,8.739,ngd+lm,67,166243782.833,0.137,-1.000,-0.152,0,0,fn
c,-6.458,"[-8.783, -4.133]",2.325,-4.627,0.000,8.739,ngd+lm,67,166243782.833,0.137,-6.000,-0.458,0,0,fn
s,-3.242,"[-4.484, -2.001]",1.241,-4.352,0.000,8.739,ngd+lm,67,166243782.833,0.137,-3.000,-0.242,0,0,fn
vot,0.178,,,,,8.739,ngd+lm,67,166243782.833,0.137,0.167,0.012,0,0,fn
