stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.354,"[-2.132, -0.576]",0.778,-3.474,0.001
norefined,c,-6.884,"[-10.815, -2.953]",3.931,-3.495,0.001
norefined,s,-4.313,"[-6.589, -2.037]",2.276,-3.782,0.000
norefined,k0,-2.027,"[-3.522, -0.533]",1.494,-2.708,0.009
norefined,k1,0.649,"[-0.519, 1.817]",1.168,1.109,0.271
norefined,k2,-0.417,"[-1.776, 0.941]",1.358,-0.613,0.542
norefined,k3,1.224,"[-0.486, 2.933]",1.709,1.429,0.158
norefined,k4,0.254,"[-0.571, 1.08]",0.826,0.615,0.541
norefined,k5,0.915,"[-0.15, 1.98]",1.065,1.715,0.091
refined,tt,-1.125,"[-1.54, -0.711]",0.415,-5.415,0.000
refined,c,-6.668,"[-8.899, -4.438]",2.230,-5.968,0.000
refined,s,-3.198,"[-4.245, -2.151]",1.047,-6.097,0.000
refined,k0,-0.454,"[-0.928, 0.019]",0.473,-1.915,0.060
refined,k1,0.316,"[-0.106, 0.739]",0.423,1.494,0.140
refined,k2,0.615,"[0.087, 1.143]",0.528,2.323,0.023
refined,k3,-0.210,"[-0.94, 0.52]",0.730,-0.575,0.567
refined,k4,0.117,"[-0.318, 0.553]",0.435,0.538,0.592
refined,k5,-0.224,"[-0.638, 0.19]",0.414,-1.080,0.284
