stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.963,-6.004,-4.546,-1.800,0.742,-0.052,1.591,0.590,1.588,1542617740.590,0.493
norefined,2,-2.505,-6.125,-4.676,-1.842,0.717,-0.091,1.534,0.543,1.592,1104571759.678,0.409
norefined,3,-2.038,-6.272,-4.703,-1.911,0.713,-0.123,1.496,0.530,1.542,781263554.231,0.325
norefined,4,-1.569,-6.411,-4.702,-1.966,0.710,-0.152,1.457,0.511,1.478,413475531.638,0.245
norefined,5,-1.097,-6.543,-4.691,-2.000,0.700,-0.182,1.430,0.481,1.398,258560458.459,0.168
norefined,6,-1.351,-6.693,-4.473,-2.088,0.613,-0.336,1.308,0.348,1.189,244158335.110,0.202
norefined,7,-0.887,-6.829,-4.407,-2.026,0.682,-0.325,1.326,0.383,1.154,248760008.037,0.130
norefined,8,-1.348,-6.798,-4.384,-2.072,0.620,-0.388,1.259,0.292,1.038,227388908.651,0.198
norefined,9,-0.885,-6.926,-4.323,-1.995,0.701,-0.366,1.284,0.340,1.020,232520864.705,0.128
norefined,10,-1.354,-6.884,-4.313,-2.027,0.649,-0.417,1.224,0.254,0.915,215523421.214,0.197
refined,11,-1.354,-6.884,-4.313,-2.027,0.649,-0.417,1.224,0.254,0.915,215523421.214,0.197
refined,12,-0.696,-5.017,-1.938,0.845,-0.036,0.750,-1.324,0.015,-0.584,259606657.345,0.139
refined,13,-0.878,-5.347,-2.550,-0.074,0.294,0.452,-0.437,0.031,-0.247,89684068.395,0.164
refined,14,-1.046,-6.245,-3.027,-0.368,0.311,0.576,-0.286,0.107,-0.220,80304005.122,0.168
refined,15,-1.110,-6.586,-3.168,-0.445,0.314,0.612,-0.219,0.116,-0.222,79760926.199,0.168
refined,16,-1.122,-6.653,-3.192,-0.453,0.315,0.614,-0.209,0.116,-0.224,79745344.220,0.169
refined,17,-1.125,-6.665,-3.197,-0.454,0.316,0.615,-0.210,0.117,-0.224,79744895.018,0.169
refined,18,-1.125,-6.668,-3.198,-0.454,0.316,0.615,-0.210,0.117,-0.224,79744874.852,0.169
refined,19,-1.125,-6.668,-3.198,-0.454,0.316,0.615,-0.210,0.117,-0.224,79744873.707,0.169
refined,20,-1.125,-6.668,-3.198,-0.454,0.316,0.615,-0.210,0.117,-0.224,79744873.638,0.169
