stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,101.146,2.023,0.000,76,0,9,3143798477.271,215523421.215
refined,286.039,2.023,0.000,76,0,9,3143798477.271,79744873.638
