stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.724,"[-1.287, -0.162]",0.563,-2.147,0.035
norefined,c,-4.810,"[-8.12, -1.501]",3.309,-2.424,0.018
norefined,s,-2.741,"[-4.699, -0.782]",1.958,-2.334,0.023
norefined,k0,0.795,"[-0.274, 1.865]",1.070,1.240,0.219
norefined,k1,-0.825,"[-1.965, 0.316]",1.141,-1.206,0.232
norefined,k2,-0.376,"[-1.334, 0.583]",0.959,-0.654,0.516
norefined,k3,-0.494,"[-1.728, 0.74]",1.234,-0.667,0.507
norefined,k4,0.827,"[-0.366, 2.02]",1.193,1.157,0.252
norefined,k5,0.559,"[-0.691, 1.809]",1.250,0.746,0.458
refined,tt,-1.263,"[-2.055, -0.47]",0.792,-2.658,0.010
refined,c,-6.924,"[-10.95, -2.898]",4.026,-2.868,0.006
refined,s,-2.913,"[-4.569, -1.257]",1.656,-2.935,0.005
refined,k0,0.648,"[-0.428, 1.724]",1.076,1.004,0.319
refined,k1,0.663,"[-0.358, 1.683]",1.020,1.083,0.283
refined,k2,0.508,"[-0.501, 1.517]",1.009,0.840,0.404
refined,k3,-0.026,"[-1.071, 1.018]",1.044,-0.042,0.967
refined,k4,-0.277,"[-1.334, 0.779]",1.057,-0.438,0.663
refined,k5,0.205,"[-0.748, 1.159]",0.954,0.359,0.721
