attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-2.520,"[-4.802, -0.239]",2.281,-1.842,0.070,16,0.150,186074250.941,0.145,-1.000,-1.520,0,0,fn
c,-11.566,"[-19.41, -3.722]",7.844,-2.459,0.017,16,0.150,186074250.941,0.145,-6.000,-5.566,0,0,fn
s,-8.354,"[-16.332, -0.376]",7.978,-1.747,0.085,16,0.150,186074250.941,0.145,-3.000,-5.354,0,0,fn
k0,-0.844,"[-3.356, 1.668]",2.512,-0.560,0.577,16,0.150,186074250.941,0.145,0.000,-0.844,0,0,fp
k1,2.199,"[-1.439, 5.836]",3.637,1.008,0.317,16,0.150,186074250.941,0.145,0.000,2.199,0,0,fp
k2,-1.908,"[-6.07, 2.255]",4.163,-0.764,0.447,16,0.150,186074250.941,0.145,0.000,-1.908,0,0,fp
k3,2.949,"[-2.093, 7.99]",5.042,0.975,0.333,16,0.150,186074250.941,0.145,0.000,2.949,0,0,fp
k4,-1.423,"[-3.242, 0.395]",1.818,-1.306,0.196,16,0.150,186074250.941,0.145,0.000,-1.423,0,0,fp
k5,-1.910,"[-5.766, 1.947]",3.856,-0.826,0.412,16,0.150,186074250.941,0.145,0.000,-1.910,0,0,fp
vot,0.218,,,,,16,0.150,186074250.941,0.145,0.167,0.051,0,0,fn
tt,-2.529,"[-5.675, 0.617]",3.146,-1.341,0.185,16,0.200,314976349.241,0.177,-1.000,-1.529,1,0,fn
c,-18.010,"[-39.54, 3.519]",21.529,-1.395,0.168,16,0.200,314976349.241,0.177,-6.000,-12.010,1,0,fn
s,-7.885,"[-17.771, 2.001]",9.886,-1.330,0.188,16,0.200,314976349.241,0.177,-3.000,-4.885,1,0,fn
k0,-1.964,"[-5.368, 1.44]",3.404,-0.962,0.339,16,0.200,314976349.241,0.177,0.000,-1.964,0,0,fp
k1,0.839,"[-2.393, 4.071]",3.232,0.433,0.667,16,0.200,314976349.241,0.177,0.000,0.839,0,0,fp
k2,2.328,"[-1.042, 5.698]",3.370,1.152,0.253,16,0.200,314976349.241,0.177,0.000,2.328,0,0,fp
k3,-0.744,"[-3.639, 2.151]",2.895,-0.429,0.670,16,0.200,314976349.241,0.177,0.000,-0.744,0,0,fp
k4,-1.590,"[-6.366, 3.185]",4.775,-0.555,0.580,16,0.200,314976349.241,0.177,0.000,-1.590,0,0,fp
k5,0.411,"[-2.277, 3.1]",2.689,0.255,0.799,16,0.200,314976349.241,0.177,0.000,0.411,0,0,fp
vot,0.140,,,,,16,0.200,314976349.241,0.177,0.167,-0.026,0,0,fn
tt,-1.263,"[-2.055, -0.47]",0.792,-2.658,0.010,16,0.250,404874071.711,0.202,-1.000,-0.263,0,0,fn
c,-6.924,"[-10.95, -2.898]",4.026,-2.868,0.006,16,0.250,404874071.711,0.202,-6.000,-0.924,0,0,fn
s,-2.913,"[-4.569, -1.257]",1.656,-2.935,0.005,16,0.250,404874071.711,0.202,-3.000,0.087,0,0,fn
k0,0.648,"[-0.428, 1.724]",1.076,1.004,0.319,16,0.250,404874071.711,0.202,0.000,0.648,0,0,fp
k1,0.663,"[-0.358, 1.683]",1.020,1.083,0.283,16,0.250,404874071.711,0.202,0.000,0.663,0,0,fp
k2,0.508,"[-0.501, 1.517]",1.009,0.840,0.404,16,0.250,404874071.711,0.202,0.000,0.508,0,0,fp
k3,-0.026,"[-1.071, 1.018]",1.044,-0.042,0.967,16,0.250,404874071.711,0.202,0.000,-0.026,0,0,fp
k4,-0.277,"[-1.334, 0.779]",1.057,-0.438,0.663,16,0.250,404874071.711,0.202,0.000,-0.277,0,0,fp
k5,0.205,"[-0.748, 1.159]",0.954,0.359,0.721,16,0.250,404874071.711,0.202,0.000,0.205,0,0,fp
vot,0.182,,,,,16,0.250,404874071.711,0.202,0.167,0.016,0,0,fn
