stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.032,-4.022,-2.210,1.898,-0.266,0.302,0.555,1.995,1.962,7178314890.789,1584,0,0,-0.008
norefined,2,-0.363,-4.136,-2.227,1.766,-0.395,0.226,0.443,1.892,1.829,4793276662.183,1584,0,0,0.088
norefined,3,-0.768,-4.224,-2.259,1.650,-0.504,0.139,0.318,1.780,1.704,2771086286.126,1584,0,0,0.182
norefined,4,-1.085,-4.316,-2.304,1.512,-0.639,0.028,0.147,1.620,1.519,1938613780.637,1584,0,0,0.251
norefined,5,-1.227,-4.412,-2.376,1.358,-0.789,-0.093,-0.079,1.411,1.273,1273341531.623,1584,0,0,0.278
norefined,6,-1.289,-4.493,-2.451,1.178,-0.936,-0.228,-0.323,1.209,1.026,857018673.581,1584,0,0,0.287
norefined,7,-1.003,-4.588,-2.600,1.025,-0.995,-0.330,-0.472,1.063,0.790,551964943.037,1584,0,0,0.219
norefined,8,-0.706,-4.705,-2.712,0.854,-0.994,-0.414,-0.572,0.899,0.539,565596617.494,1584,0,0,0.150
norefined,9,-1.169,-4.738,-2.572,0.813,-0.932,-0.410,-0.524,0.864,0.615,545566233.089,1584,0,0,0.247
norefined,10,-0.724,-4.810,-2.741,0.795,-0.825,-0.376,-0.494,0.827,0.559,543404943.818,1584,0,0,0.151
refined,11,-0.724,-4.810,-2.741,0.795,-0.825,-0.376,-0.494,0.827,0.559,543404943.818,1584,0,0,0.151
refined,12,-1.292,-8.169,-3.704,0.934,0.116,0.152,-0.643,0.030,0.921,433121092.893,1584,0,0,0.158
refined,13,-0.494,-2.186,-0.803,-0.199,0.446,0.361,0.888,-0.500,-0.606,820977637.274,1584,0,0,0.226
refined,14,-0.603,-3.465,-1.238,0.309,0.257,0.378,0.304,-0.430,-0.199,476911580.990,1584,0,0,0.174
refined,15,-0.843,-4.986,-1.894,0.600,0.438,0.416,0.032,-0.447,-0.023,419893861.601,1584,0,0,0.169
refined,16,-1.064,-6.120,-2.466,0.692,0.565,0.494,-0.058,-0.404,0.125,407302199.099,1584,0,0,0.174
refined,17,-1.171,-6.564,-2.728,0.649,0.612,0.509,-0.040,-0.342,0.196,405213456.676,1584,0,0,0.178
refined,18,-1.236,-6.837,-2.861,0.651,0.648,0.515,-0.035,-0.305,0.207,404920839.091,1584,0,0,0.181
refined,19,-1.247,-6.843,-2.882,0.637,0.656,0.503,-0.022,-0.283,0.205,404879715.888,1584,0,0,0.182
refined,20,-1.263,-6.924,-2.913,0.648,0.663,0.508,-0.026,-0.277,0.205,404874071.711,1584,0,0,0.182
