stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.953,"[-1.769, -0.137]",0.816,-2.330,0.023
norefined,c,-4.834,"[-8.694, -0.974]",3.860,-2.500,0.015
norefined,s,-3.165,"[-5.439, -0.891]",2.274,-2.778,0.007
norefined,k0,-0.598,"[-1.51, 0.314]",0.912,-1.309,0.195
norefined,k1,-0.098,"[-1.503, 1.307]",1.405,-0.139,0.890
norefined,k2,-0.604,"[-1.764, 0.557]",1.160,-1.038,0.303
norefined,k3,0.247,"[-0.349, 0.843]",0.596,0.826,0.412
norefined,k4,-0.648,"[-1.665, 0.37]",1.018,-1.270,0.208
norefined,k5,-0.788,"[-1.813, 0.238]",1.026,-1.532,0.130
refined,tt,-1.314,"[-1.819, -0.809]",0.505,-5.197,0.000
refined,c,-7.498,"[-10.159, -4.837]",2.661,-5.624,0.000
refined,s,-3.671,"[-4.985, -2.357]",1.314,-5.577,0.000
refined,k0,0.573,"[0.18, 0.966]",0.393,2.912,0.005
refined,k1,-0.044,"[-0.902, 0.814]",0.858,-0.103,0.918
refined,k2,0.019,"[-0.456, 0.495]",0.476,0.081,0.935
refined,k3,0.453,"[-0.042, 0.949]",0.496,1.826,0.072
refined,k4,-0.244,"[-0.774, 0.287]",0.531,-0.917,0.363
refined,k5,0.165,"[-0.522, 0.853]",0.688,0.480,0.633
