stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.801,"[-1.478, -0.125]",0.676,-1.976,0.052
norefined,c,-5.675,"[-10.89, -0.46]",5.215,-1.815,0.074
norefined,s,-2.562,"[-4.692, -0.432]",2.130,-2.006,0.049
norefined,k0,-0.562,"[-1.62, 0.497]",1.058,-0.885,0.379
norefined,k1,0.815,"[-0.314, 1.945]",1.130,1.204,0.233
norefined,k2,-0.945,"[-1.991, 0.1]",1.046,-1.508,0.136
norefined,k3,-0.325,"[-1.211, 0.562]",0.886,-0.611,0.543
norefined,k4,0.114,"[-1.084, 1.313]",1.199,0.159,0.874
norefined,k5,0.661,"[-0.669, 1.99]",1.329,0.829,0.410
refined,tt,-0.766,"[-1.234, -0.298]",0.468,-2.730,0.008
refined,c,-4.562,"[-7.478, -1.647]",2.916,-2.610,0.011
refined,s,-1.865,"[-3.034, -0.696]",1.169,-2.660,0.010
refined,k0,0.368,"[-0.173, 0.909]",0.541,1.135,0.261
refined,k1,0.362,"[-0.445, 1.169]",0.807,0.749,0.457
refined,k2,-0.340,"[-0.924, 0.244]",0.584,-0.971,0.335
refined,k3,0.092,"[-0.55, 0.735]",0.642,0.239,0.812
refined,k4,0.259,"[-0.666, 1.183]",0.925,0.466,0.642
refined,k5,-0.452,"[-1.288, 0.384]",0.836,-0.903,0.370
