attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.273,"[-1.928, -0.618]",0.655,-3.241,0.002,25,0.150,202877044.516,0.150,-1.000,-0.273,0,0,fn
c,-8.170,"[-12.539, -3.801]",4.369,-3.119,0.003,25,0.150,202877044.516,0.150,-6.000,-2.170,0,0,fn
s,-3.691,"[-5.544, -1.838]",1.853,-3.323,0.001,25,0.150,202877044.516,0.150,-3.000,-0.691,0,0,fn
k0,-0.260,"[-0.92, 0.401]",0.660,-0.656,0.514,25,0.150,202877044.516,0.150,0.000,-0.260,0,0,fp
k1,1.026,"[0.041, 2.01]",0.985,1.737,0.087,25,0.150,202877044.516,0.150,0.000,1.026,0,1,fp
k2,-0.471,"[-1.032, 0.09]",0.561,-1.400,0.166,25,0.150,202877044.516,0.150,0.000,-0.471,0,0,fp
k3,0.699,"[0.039, 1.358]",0.659,1.767,0.082,25,0.150,202877044.516,0.150,0.000,0.699,0,1,fp
k4,-0.289,"[-1.189, 0.611]",0.900,-0.535,0.594,25,0.150,202877044.516,0.150,0.000,-0.289,0,0,fp
k5,-0.669,"[-1.675, 0.337]",1.006,-1.110,0.271,25,0.150,202877044.516,0.150,0.000,-0.669,0,0,fp
vot,0.156,,,,,25,0.150,202877044.516,0.150,0.167,-0.011,0,0,fn
tt,-0.766,"[-1.234, -0.298]",0.468,-2.730,0.008,25,0.250,606837054.146,0.249,-1.000,0.234,0,0,fn
c,-4.562,"[-7.478, -1.647]",2.916,-2.610,0.011,25,0.250,606837054.146,0.249,-6.000,1.438,0,0,fn
s,-1.865,"[-3.034, -0.696]",1.169,-2.660,0.010,25,0.250,606837054.146,0.249,-3.000,1.135,0,0,fn
k0,0.368,"[-0.173, 0.909]",0.541,1.135,0.261,25,0.250,606837054.146,0.249,0.000,0.368,0,0,fp
k1,0.362,"[-0.445, 1.169]",0.807,0.749,0.457,25,0.250,606837054.146,0.249,0.000,0.362,0,0,fp
k2,-0.340,"[-0.924, 0.244]",0.584,-0.971,0.335,25,0.250,606837054.146,0.249,0.000,-0.340,0,0,fp
k3,0.092,"[-0.55, 0.735]",0.642,0.239,0.812,25,0.250,606837054.146,0.249,0.000,0.092,0,0,fp
k4,0.259,"[-0.666, 1.183]",0.925,0.466,0.642,25,0.250,606837054.146,0.249,0.000,0.259,0,0,fp
k5,-0.452,"[-1.288, 0.384]",0.836,-0.903,0.370,25,0.250,606837054.146,0.249,0.000,-0.452,0,0,fp
vot,0.168,,,,,25,0.250,606837054.146,0.249,0.167,0.001,0,0,fn
tt,-0.929,"[-1.966, 0.108]",1.037,-1.494,0.140,25,0.500,1856204475.515,0.418,-1.000,0.071,1,0,fn
c,-7.049,"[-15.539, 1.44]",8.489,-1.385,0.171,25,0.500,1856204475.515,0.418,-6.000,-1.049,1,0,fn
s,-3.159,"[-7.132, 0.815]",3.974,-1.326,0.189,25,0.500,1856204475.515,0.418,-3.000,-0.159,1,0,fn
k0,0.193,"[-1.247, 1.633]",1.440,0.223,0.824,25,0.500,1856204475.515,0.418,0.000,0.193,0,0,fp
k1,-1.282,"[-3.445, 0.882]",2.164,-0.988,0.327,25,0.500,1856204475.515,0.418,0.000,-1.282,0,0,fp
k2,0.666,"[-0.924, 2.256]",1.590,0.699,0.487,25,0.500,1856204475.515,0.418,0.000,0.666,0,0,fp
k3,-0.625,"[-2.002, 0.752]",1.377,-0.757,0.452,25,0.500,1856204475.515,0.418,0.000,-0.625,0,0,fp
k4,2.645,"[-0.986, 6.276]",3.631,1.215,0.229,25,0.500,1856204475.515,0.418,0.000,2.645,0,0,fp
k5,0.142,"[-2.064, 2.348]",2.206,0.107,0.915,25,0.500,1856204475.515,0.418,0.000,0.142,0,0,fp
vot,0.132,,,,,25,0.500,1856204475.515,0.418,0.167,-0.035,0,0,fn
