stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.530,-5.062,-2.289,-1.059,1.710,-1.686,0.243,0.894,1.691,7269093489.185,1584,0,0,-0.105
norefined,2,0.080,-5.150,-2.262,-1.181,1.657,-1.625,0.174,0.819,1.603,4952173534.316,1584,0,0,-0.016
norefined,3,-0.397,-5.197,-2.232,-1.247,1.589,-1.606,0.126,0.755,1.540,3055915126.352,1584,0,0,0.076
norefined,4,-0.868,-5.236,-2.217,-1.250,1.505,-1.554,0.064,0.693,1.450,2958907016.710,1584,0,0,0.166
norefined,5,-0.548,-5.326,-2.407,-1.129,1.333,-1.464,-0.092,0.602,1.315,2606738779.637,1584,0,0,0.103
norefined,6,-0.936,-5.395,-2.443,-1.062,1.173,-1.333,-0.213,0.542,1.147,2627358373.807,1584,0,0,0.174
norefined,7,-0.563,-5.464,-2.609,-0.945,1.018,-1.226,-0.334,0.489,1.039,2359496521.785,1584,0,0,0.103
norefined,8,-1.023,-5.488,-2.575,-0.931,0.912,-1.131,-0.406,0.478,0.935,2460495454.414,1584,0,0,0.186
norefined,9,-0.609,-5.551,-2.717,-0.818,0.787,-1.033,-0.504,0.441,0.860,2215185085.439,1584,0,0,0.110
norefined,10,-1.072,-5.567,-2.656,-0.809,0.694,-0.924,-0.569,0.449,0.779,2349653067.649,1584,0,0,0.193
refined,11,-0.609,-5.551,-2.717,-0.818,0.787,-1.033,-0.504,0.441,0.860,2215185085.439,1584,0,0,0.110
refined,12,-0.929,-7.049,-3.159,0.193,-1.282,0.666,-0.625,2.645,0.142,1856204475.515,1584,0,0,0.132
refined,13,0.192,3.259,0.900,0.377,0.016,0.446,-0.685,-1.437,1.180,11960159768.270,1584,0,0,0.059
refined,14,-1.146,-16.653,-4.443,-1.223,0.294,-1.928,1.594,6.471,-5.985,2699013552.533,1584,0,0,0.069
refined,15,0.681,15.837,1.632,4.457,-2.877,6.115,-4.573,-5.414,5.738,11255056654.232,1584,0,0,0.043
refined,16,0.145,12.510,0.947,12.241,-1.282,9.259,-9.495,-3.670,10.460,10093006740.323,1584,0,0,0.012
refined,17,-2.461,-50.690,-14.185,-37.196,2.027,-15.761,31.591,20.298,-24.304,4369545955.111,1584,0,0,0.049
refined,18,5.848,130.809,41.838,101.738,-84.237,30.884,-47.119,-91.905,55.702,11813208698.384,1584,0,0,0.045
refined,19,-714.658,-15702.522,-4406.157,-11877.448,9740.980,-2916.314,5523.515,10401.175,-6335.861,6484751273.261,1584,0,0,0.046
refined,20,-980.164,-16018.007,-5213.071,-11987.996,9657.583,-2696.368,5342.151,10074.916,-5676.808,6357946017.454,1584,0,0,0.061
