stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.609,"[-1.52, 0.302]",0.911,-1.115,0.269
norefined,c,-5.551,"[-14.586, 3.485]",9.036,-1.025,0.309
norefined,s,-2.717,"[-6.651, 1.217]",3.934,-1.152,0.253
norefined,k0,-0.818,"[-2.962, 1.326]",2.144,-0.636,0.527
norefined,k1,0.787,"[-1.025, 2.6]",1.812,0.725,0.471
norefined,k2,-1.033,"[-3.062, 0.997]",2.029,-0.849,0.399
norefined,k3,-0.504,"[-2.155, 1.146]",1.650,-0.510,0.612
norefined,k4,0.441,"[-1.933, 2.816]",2.374,0.310,0.758
norefined,k5,0.860,"[-1.538, 3.258]",2.398,0.598,0.552
refined,tt,-0.929,"[-1.966, 0.108]",1.037,-1.494,0.140
refined,c,-7.049,"[-15.539, 1.44]",8.489,-1.385,0.171
refined,s,-3.159,"[-7.132, 0.815]",3.974,-1.326,0.189
refined,k0,0.193,"[-1.247, 1.633]",1.440,0.223,0.824
refined,k1,-1.282,"[-3.445, 0.882]",2.164,-0.988,0.327
refined,k2,0.666,"[-0.924, 2.256]",1.590,0.699,0.487
refined,k3,-0.625,"[-2.002, 0.752]",1.377,-0.757,0.452
refined,k4,2.645,"[-0.986, 6.276]",3.631,1.215,0.229
refined,k5,0.142,"[-2.064, 2.348]",2.206,0.107,0.915
