stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.052,"[-2.24, 0.136]",1.188,-1.768,0.082
norefined,c,-6.214,"[-12.93, 0.503]",6.717,-1.847,0.069
norefined,s,-3.936,"[-8.585, 0.713]",4.649,-1.690,0.096
norefined,k0,-1.553,"[-3.588, 0.483]",2.036,-1.523,0.133
norefined,k1,-1.196,"[-3.8, 1.409]",2.604,-0.916,0.363
norefined,k2,-0.325,"[-2.141, 1.491]",1.816,-0.357,0.722
norefined,k3,-0.230,"[-1.964, 1.505]",1.735,-0.264,0.792
norefined,k4,-1.142,"[-3.493, 1.209]",2.351,-0.970,0.336
norefined,k5,1.601,"[-0.684, 3.886]",2.285,1.399,0.167
refined,tt,-1.398,"[-2.336, -0.461]",0.937,-2.978,0.004
refined,c,-6.843,"[-11.641, -2.046]",4.797,-2.847,0.006
refined,s,-3.240,"[-5.442, -1.038]",2.202,-2.937,0.005
refined,k0,0.328,"[-0.749, 1.405]",1.077,0.608,0.545
refined,k1,0.109,"[-1.201, 1.419]",1.310,0.166,0.868
refined,k2,-0.193,"[-1.16, 0.775]",0.967,-0.398,0.692
refined,k3,-0.889,"[-2.135, 0.356]",1.245,-1.425,0.159
refined,k4,-0.317,"[-1.729, 1.094]",1.411,-0.449,0.655
refined,k5,-0.076,"[-1.495, 1.342]",1.419,-0.107,0.915
