stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.501,"[-2.588, -0.414]",1.087,-2.302,0.024
norefined,c,-5.781,"[-9.566, -1.997]",3.785,-2.548,0.013
norefined,s,-4.198,"[-7.151, -1.245]",2.953,-2.371,0.021
norefined,k0,0.424,"[-0.725, 1.573]",1.149,0.615,0.540
norefined,k1,0.495,"[-1.224, 2.214]",1.719,0.481,0.632
norefined,k2,0.303,"[-0.736, 1.343]",1.039,0.487,0.628
norefined,k3,-0.329,"[-1.685, 1.026]",1.356,-0.405,0.687
norefined,k4,-0.453,"[-1.612, 0.706]",1.159,-0.652,0.517
norefined,k5,-1.130,"[-3.054, 0.794]",1.924,-0.980,0.331
refined,tt,-11.908,"[-34.707, 10.891]",22.799,-0.871,0.387
refined,c,-39.447,"[-114.775, 35.881]",75.328,-0.873,0.386
refined,s,-35.690,"[-101.043, 29.662]",65.353,-0.911,0.366
refined,k0,-1.097,"[-6.359, 4.165]",5.262,-0.348,0.729
refined,k1,7.735,"[-9.552, 25.022]",17.287,0.746,0.458
refined,k2,-1.837,"[-6.009, 2.335]",4.172,-0.735,0.465
refined,k3,11.826,"[-9.747, 33.4]",21.573,0.914,0.364
refined,k4,-5.787,"[-20.189, 8.615]",14.402,-0.670,0.505
refined,k5,-6.759,"[-19.941, 6.423]",13.182,-0.855,0.395
