stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,10.281,1.727,0.000,0,9,5065310816.233,2127404058.854,76
refined,11.049,1.727,0.000,0,9,5065310816.233,2038966831.431,76
