stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,35.362,2.023,0.000,76,0,9,2338821458.983,406740122.320
refined,76.264,2.023,0.000,76,0,9,2338821458.983,207998792.388
