stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,44.046,1.727,0.000,76,0,9,2678983170.528,387328359.644
refined,100.837,1.727,0.000,76,0,9,2678983170.528,184182930.189
