stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.798,-4.461,-2.242,0.714,-1.880,-1.830,1.104,-0.985,-0.417,955319976.294,0.179
norefined,2,-0.384,-4.582,-2.331,0.742,-1.737,-1.673,1.054,-0.980,-0.501,911864036.755,0.084
norefined,3,-0.830,-4.635,-2.323,0.798,-1.550,-1.622,1.064,-0.900,-0.516,861873111.127,0.179
norefined,4,-0.387,-4.741,-2.393,0.805,-1.441,-1.487,0.996,-0.900,-0.568,832472332.087,0.082
norefined,5,-0.858,-4.780,-2.336,0.832,-1.302,-1.465,1.002,-0.844,-0.562,806066808.200,0.179
norefined,6,-0.401,-4.874,-2.407,0.829,-1.215,-1.346,0.927,-0.845,-0.589,783537531.829,0.082
norefined,7,-0.881,-4.900,-2.327,0.838,-1.112,-1.342,0.938,-0.804,-0.573,769880523.248,0.180
norefined,8,-0.417,-4.984,-2.400,0.829,-1.041,-1.235,0.862,-0.807,-0.584,749933986.142,0.084
norefined,9,-0.900,-5.000,-2.310,0.829,-0.962,-1.241,0.880,-0.774,-0.562,744187502.406,0.180
norefined,10,-0.432,-5.077,-2.387,0.816,-0.903,-1.142,0.805,-0.780,-0.564,725045429.651,0.085
refined,11,-0.432,-5.077,-2.387,0.816,-0.903,-1.142,0.805,-0.780,-0.564,725045429.651,0.085
refined,12,-0.865,-4.375,-2.053,-0.438,0.408,0.426,-0.148,-0.299,0.071,572997590.932,0.198
refined,13,-0.622,-4.115,-1.770,0.115,0.077,-0.055,-0.040,-0.439,0.044,523125936.389,0.151
refined,14,-0.765,-4.789,-2.053,0.003,0.086,0.086,0.010,-0.566,0.072,518861663.241,0.160
refined,15,-0.723,-4.549,-1.949,0.031,0.086,0.044,-0.042,-0.556,0.066,518558707.186,0.159
refined,16,-0.744,-4.675,-2.001,0.021,0.084,0.061,-0.022,-0.563,0.071,518486785.947,0.159
refined,17,-0.735,-4.618,-1.978,0.025,0.085,0.053,-0.033,-0.560,0.069,518472959.789,0.159
refined,18,-0.739,-4.645,-1.989,0.023,0.085,0.057,-0.028,-0.561,0.070,518469871.858,0.159
refined,19,-0.737,-4.632,-1.984,0.024,0.085,0.055,-0.030,-0.561,0.069,518469224.846,0.159
refined,20,-0.738,-4.638,-1.986,0.023,0.085,0.056,-0.029,-0.561,0.070,518469085.059,0.159
