stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.798,-4.461,-2.242,0.714,-1.880,-1.830,1.104,-0.985,-0.417,663569280.633,0.179
norefined,2,-0.387,-4.564,-2.369,0.754,-1.713,-1.692,1.075,-0.934,-0.464,575533922.310,0.085
norefined,3,-0.736,-4.646,-2.406,0.844,-1.435,-1.591,1.050,-0.781,-0.483,496062307.462,0.158
norefined,4,-0.325,-4.761,-2.484,0.861,-1.254,-1.454,0.973,-0.714,-0.506,488290510.353,0.068
norefined,5,-0.804,-4.798,-2.416,0.862,-1.156,-1.439,0.961,-0.644,-0.513,443886571.424,0.168
norefined,6,-0.355,-4.886,-2.503,0.855,-1.037,-1.329,0.885,-0.609,-0.518,445635035.940,0.073
norefined,7,-0.841,-4.906,-2.419,0.842,-0.974,-1.331,0.884,-0.555,-0.512,411089136.569,0.171
norefined,8,-0.382,-4.983,-2.512,0.827,-0.878,-1.233,0.809,-0.533,-0.509,416276585.382,0.077
norefined,9,-0.869,-4.993,-2.423,0.808,-0.832,-1.243,0.817,-0.486,-0.497,387328359.644,0.174
norefined,10,-0.405,-5.063,-2.519,0.788,-0.752,-1.153,0.743,-0.473,-0.490,393872039.537,0.080
refined,11,-0.869,-4.993,-2.423,0.808,-0.832,-1.243,0.817,-0.486,-0.497,387328359.644,0.174
refined,12,-0.831,-4.678,-2.563,-0.416,0.324,0.052,-0.513,0.009,0.004,196411491.233,0.178
refined,13,-0.811,-4.847,-2.460,-0.264,0.071,-0.092,-0.174,-0.065,-0.072,184449408.746,0.167
refined,14,-0.858,-5.015,-2.581,-0.310,0.072,-0.074,-0.255,-0.049,-0.059,184222166.872,0.171
refined,15,-0.844,-4.993,-2.543,-0.278,0.072,-0.087,-0.214,-0.056,-0.070,184194670.094,0.169
refined,16,-0.854,-5.014,-2.569,-0.295,0.073,-0.080,-0.238,-0.052,-0.065,184186430.552,0.170
refined,17,-0.849,-5.004,-2.556,-0.285,0.073,-0.084,-0.225,-0.054,-0.068,184184034.679,0.170
refined,18,-0.852,-5.010,-2.564,-0.290,0.073,-0.082,-0.233,-0.053,-0.067,184183251.662,0.170
refined,19,-0.850,-5.007,-2.559,-0.287,0.073,-0.083,-0.228,-0.054,-0.068,184183008.271,0.170
refined,20,-0.851,-5.009,-2.562,-0.289,0.073,-0.082,-0.231,-0.053,-0.067,184182930.189,0.170
