stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,33.033,1.727,0.000,76,0,9,3527978187.285,648853131.002
refined,62.710,1.727,0.000,76,0,9,3527978187.285,374372686.384
