stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,97.043,2.023,0.000,0,9,3542276348.773,252377105.684,76
refined,238.901,2.023,0.000,0,9,3542276348.773,107045775.750,76
