attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.713,"[-0.973, -0.453]",0.260,-5.467,0.000,38,0.150,107045775.750,0.104,-1.000,0.287,0,0,fn
c,-4.553,"[-6.176, -2.93]",1.623,-5.599,0.000,38,0.150,107045775.750,0.104,-6.000,1.447,0,0,fn
s,-2.185,"[-2.983, -1.387]",0.798,-5.463,0.000,38,0.150,107045775.750,0.104,-3.000,0.815,0,0,fn
k0,-0.094,"[-0.657, 0.468]",0.562,-0.335,0.739,38,0.150,107045775.750,0.104,0.000,-0.094,0,0,fp
k1,-0.172,"[-0.756, 0.412]",0.584,-0.588,0.558,38,0.150,107045775.750,0.104,0.000,-0.172,0,0,fp
k2,0.200,"[-0.427, 0.826]",0.626,0.636,0.527,38,0.150,107045775.750,0.104,0.000,0.200,0,0,fp
k3,-0.587,"[-1.143, -0.031]",0.556,-2.106,0.039,38,0.150,107045775.750,0.104,0.000,-0.587,0,1,fp
k4,0.504,"[-0.191, 1.199]",0.695,1.448,0.152,38,0.150,107045775.750,0.104,0.000,0.504,0,0,fp
k5,-0.302,"[-0.884, 0.28]",0.582,-1.037,0.304,38,0.150,107045775.750,0.104,0.000,-0.302,0,0,fp
vot,0.157,,,,,38,0.150,107045775.750,0.104,0.167,-0.010,0,0,fn
tt,-1.029,"[-1.424, -0.635]",0.395,-5.205,0.000,38,0.200,114250175.813,0.106,-1.000,-0.029,0,0,fn
c,-5.802,"[-8.238, -3.367]",2.435,-4.756,0.000,38,0.200,114250175.813,0.106,-6.000,0.198,0,0,fn
s,-3.116,"[-4.232, -2.001]",1.115,-5.576,0.000,38,0.200,114250175.813,0.106,-3.000,-0.116,0,0,fn
k0,0.516,"[-0.154, 1.186]",0.670,1.538,0.129,38,0.200,114250175.813,0.106,0.000,0.516,0,0,fp
k1,0.185,"[-0.647, 1.018]",0.833,0.444,0.658,38,0.200,114250175.813,0.106,0.000,0.185,0,0,fp
k2,-0.085,"[-0.995, 0.826]",0.910,-0.185,0.854,38,0.200,114250175.813,0.106,0.000,-0.085,0,0,fp
k3,-0.412,"[-1.109, 0.286]",0.697,-1.178,0.243,38,0.200,114250175.813,0.106,0.000,-0.412,0,0,fp
k4,-0.012,"[-0.815, 0.791]",0.803,-0.030,0.976,38,0.200,114250175.813,0.106,0.000,-0.012,0,0,fp
k5,-0.024,"[-0.849, 0.801]",0.825,-0.058,0.954,38,0.200,114250175.813,0.106,0.000,-0.024,0,0,fp
vot,0.177,,,,,38,0.200,114250175.813,0.106,0.167,0.011,0,0,fn
tt,-0.890,"[-1.3, -0.479]",0.411,-4.324,0.000,38,0.250,94084024.431,0.099,-1.000,0.110,0,0,fn
c,-6.287,"[-9.412, -3.162]",3.125,-4.016,0.000,38,0.250,94084024.431,0.099,-6.000,-0.287,0,0,fn
s,-2.789,"[-4.043, -1.534]",1.254,-4.437,0.000,38,0.250,94084024.431,0.099,-3.000,0.211,0,0,fn
k0,-0.658,"[-1.567, 0.251]",0.909,-1.445,0.153,38,0.250,94084024.431,0.099,0.000,-0.658,0,0,fp
k1,0.129,"[-0.593, 0.85]",0.721,0.356,0.723,38,0.250,94084024.431,0.099,0.000,0.129,0,0,fp
k2,-0.125,"[-0.822, 0.572]",0.697,-0.358,0.722,38,0.250,94084024.431,0.099,0.000,-0.125,0,0,fp
k3,0.454,"[-0.268, 1.177]",0.723,1.255,0.214,38,0.250,94084024.431,0.099,0.000,0.454,0,0,fp
k4,0.481,"[-0.291, 1.253]",0.772,1.244,0.218,38,0.250,94084024.431,0.099,0.000,0.481,0,0,fp
k5,-0.253,"[-0.906, 0.401]",0.653,-0.772,0.443,38,0.250,94084024.431,0.099,0.000,-0.253,0,0,fp
vot,0.142,,,,,38,0.250,94084024.431,0.099,0.167,-0.025,0,0,fn
