stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,40.017,1.727,0.000,0,9,3297200925.257,517173863.537,76
refined,52.527,1.727,0.000,0,9,3297200925.257,409292111.871,76
