stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,64.333,1.857,0.000,38,0,9,1574093224.594,75080286.093
refined,64.333,1.857,0.000,38,0,9,1574093224.594,75080286.093
