stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,77.180,1.765,0.000,57,0,9,2432696983.619,157239196.018
refined,204.516,1.765,0.000,57,0,9,2432696983.619,61827253.366
