stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.815,-6.932,-2.097,0.010,-1.601,-1.207,1.264,-1.639,-1.077,153129397.940,0.262
norefined,2,-1.403,-7.059,-2.238,0.026,-1.435,-1.154,1.195,-1.574,-1.013,111598836.197,0.199
norefined,3,-1.551,-7.134,-2.389,0.085,-1.169,-1.070,0.989,-1.350,-0.854,80696614.848,0.217
norefined,4,-1.308,-7.243,-2.582,0.150,-0.928,-0.978,0.829,-1.169,-0.741,60942368.344,0.181
norefined,5,-1.613,-7.228,-2.717,0.250,-0.778,-0.910,0.637,-0.940,-0.629,51861686.975,0.223
norefined,6,-1.146,-7.291,-2.864,0.274,-0.720,-0.883,0.602,-0.928,-0.640,45518666.560,0.157
norefined,7,-1.562,-7.258,-2.916,0.365,-0.623,-0.840,0.465,-0.756,-0.567,37850102.580,0.215
norefined,8,-1.091,-7.306,-3.068,0.382,-0.585,-0.818,0.442,-0.756,-0.585,36833759.032,0.149
norefined,9,-1.551,-7.269,-3.078,0.441,-0.511,-0.786,0.343,-0.635,-0.532,31938902.591,0.213
norefined,10,-1.072,-7.317,-3.206,0.450,-0.484,-0.774,0.343,-0.651,-0.558,32422347.962,0.146
refined,11,-1.551,-7.269,-3.078,0.441,-0.511,-0.786,0.343,-0.635,-0.532,31938902.591,0.213
refined,12,0.592,-0.048,-0.463,-1.678,-0.054,-0.928,-0.616,3.476,-0.402,1955700731.203,-12.450
refined,13,-1.369,-0.800,-0.031,3.644,-0.052,0.568,1.386,-5.996,1.665,1228348965.259,1.711
refined,14,5.542,-2.154,-2.118,-19.010,0.911,-1.276,-5.252,28.214,-7.356,2810847455.450,-2.573
refined,15,-71.699,12.575,53.109,211.269,-28.451,6.640,58.330,-347.617,116.913,1744315115.133,-5.702
refined,16,14720.609,-3799.893,37288.320,-15184.149,-31144.472,-26018.385,10082.692,1814.944,11222.731,3627351838.187,-3.874
refined,17,14720.609,-3799.893,37288.320,-15184.149,-31144.472,-26018.385,10082.692,1814.944,11222.731,3627351838.187,-3.874
refined,18,14720.609,-3799.893,37288.320,-15184.149,-31144.472,-26018.385,10082.692,1814.944,11222.731,3627351838.187,-3.874
refined,19,14720.609,-3799.893,37288.320,-15184.149,-31144.472,-26018.385,10082.692,1814.944,11222.731,3627351838.187,-3.874
refined,20,14720.609,-3799.893,37288.320,-15184.149,-31144.472,-26018.385,10082.692,1814.944,11222.731,3627351838.187,-3.874
