stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.551,"[-4.943, 1.842]",3.392,-0.828,0.427
norefined,c,-7.269,"[-20.772, 6.234]",13.503,-0.976,0.352
norefined,s,-3.078,"[-9.356, 3.201]",6.278,-0.888,0.395
norefined,k0,0.441,"[-5.02, 5.903]",5.461,0.146,0.886
norefined,k1,-0.511,"[-3.199, 2.176]",2.687,-0.345,0.737
norefined,k2,-0.786,"[-4.675, 3.102]",3.889,-0.367,0.722
norefined,k3,0.343,"[-1.741, 2.427]",2.084,0.299,0.771
norefined,k4,-0.635,"[-8.618, 7.348]",7.983,-0.144,0.888
norefined,k5,-0.532,"[-4.029, 2.965]",3.497,-0.276,0.788
refined,tt,-1.551,"[-4.943, 1.842]",3.392,-0.828,0.427
refined,c,-7.269,"[-20.772, 6.234]",13.503,-0.976,0.352
refined,s,-3.078,"[-9.356, 3.201]",6.278,-0.888,0.395
refined,k0,0.441,"[-5.02, 5.903]",5.461,0.146,0.886
refined,k1,-0.511,"[-3.199, 2.176]",2.687,-0.345,0.737
refined,k2,-0.786,"[-4.675, 3.102]",3.889,-0.367,0.722
refined,k3,0.343,"[-1.741, 2.427]",2.084,0.299,0.771
refined,k4,-0.635,"[-8.618, 7.348]",7.983,-0.144,0.888
refined,k5,-0.532,"[-4.029, 2.965]",3.497,-0.276,0.788
