stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,23.024,2.347,0.000,19,0,9,693777007.284,31938902.591
refined,23.024,2.347,0.000,19,0,9,693777007.284,31938902.591
