stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,10.570,2.347,0.000,19,0,9,594067073.712,56506587.320
refined,26.639,2.347,0.000,19,0,9,594067073.712,23786562.549
