stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.324,-4.410,-1.895,0.022,-0.103,1.656,-1.525,-0.155,-1.494,465456267.215,-0.073
norefined,2,-0.164,-4.409,-1.920,-0.004,-0.154,1.600,-1.590,-0.173,-1.501,208396296.050,0.037
norefined,3,-0.657,-4.377,-1.923,-0.034,-0.169,1.543,-1.624,-0.193,-1.487,70287233.874,0.150
norefined,4,-1.143,-4.350,-1.887,-0.071,-0.164,1.460,-1.628,-0.208,-1.429,63167644.304,0.263
norefined,5,-0.671,-4.405,-2.006,-0.096,-0.143,1.535,-1.607,-0.167,-1.393,66859149.896,0.152
norefined,6,-1.156,-4.379,-1.962,-0.132,-0.140,1.450,-1.609,-0.186,-1.337,60614092.800,0.264
norefined,7,-0.682,-4.436,-2.074,-0.158,-0.122,1.524,-1.585,-0.148,-1.306,63963788.654,0.154
norefined,8,-1.166,-4.410,-2.024,-0.192,-0.122,1.438,-1.584,-0.170,-1.252,58427948.867,0.265
norefined,9,-0.691,-4.468,-2.133,-0.219,-0.106,1.510,-1.558,-0.136,-1.224,61441754.387,0.155
norefined,10,-1.175,-4.443,-2.079,-0.252,-0.108,1.424,-1.557,-0.160,-1.172,56506587.320,0.265
refined,11,-1.175,-4.443,-2.079,-0.252,-0.108,1.424,-1.557,-0.160,-1.172,56506587.320,0.265
refined,12,-2.633,-11.461,-5.500,-1.890,-0.650,3.309,-1.861,-0.258,-0.496,30111746.361,0.230
refined,13,-4.449,-18.821,-11.751,-4.391,-5.732,7.088,-0.596,-2.457,1.531,23786562.549,0.236
refined,14,-1.435,-7.222,-1.583,-0.910,0.973,2.651,-2.421,-0.761,0.001,99754793.350,0.199
refined,15,-2.665,-12.757,-4.168,-1.168,0.462,4.028,-2.700,-1.077,-0.289,33786402.018,0.209
refined,16,-5.353,-23.646,-9.070,-2.333,-1.123,9.526,-4.681,-2.233,-1.143,26052757.721,0.226
refined,17,6.977,39.305,10.859,-8.737,-1.242,-9.116,22.018,0.445,2.758,4095671840.300,0.178
refined,18,-543.591,-3107.159,-892.056,746.736,133.411,616.471,-1602.776,-13.992,-192.388,294785618.649,0.175
refined,19,-2600.951,-2973.614,-762.508,485.749,-288.978,-367.159,-1679.848,-1027.724,-830.530,706262147.971,0.875
refined,20,-2596.552,-2972.194,-766.434,486.836,-289.403,-368.608,-1681.406,-1032.645,-835.108,683882186.723,0.874
