stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.492,"[-1.077, 0.094]",0.585,-1.428,0.164
norefined,c,-4.715,"[-9.259, -0.171]",4.544,-1.763,0.088
norefined,s,-2.110,"[-4.276, 0.056]",2.166,-1.655,0.109
norefined,k0,0.098,"[-1.323, 1.519]",1.421,0.117,0.907
norefined,k1,0.234,"[-1.014, 1.483]",1.249,0.319,0.752
norefined,k2,0.949,"[-0.231, 2.13]",1.180,1.366,0.182
norefined,k3,-1.286,"[-3.364, 0.792]",2.078,-1.052,0.302
norefined,k4,-0.360,"[-1.701, 0.981]",1.341,-0.456,0.652
norefined,k5,-1.142,"[-2.858, 0.575]",1.717,-1.130,0.268
refined,tt,-1.243,"[-1.732, -0.754]",0.489,-4.321,0.000
refined,c,-7.840,"[-10.912, -4.768]",3.072,-4.336,0.000
refined,s,-3.966,"[-5.39, -2.542]",1.424,-4.732,0.000
refined,k0,0.341,"[-0.431, 1.113]",0.772,0.751,0.459
refined,k1,0.067,"[-0.496, 0.631]",0.563,0.202,0.841
refined,k2,0.695,"[0.042, 1.347]",0.652,1.810,0.081
refined,k3,0.764,"[-0.015, 1.543]",0.779,1.666,0.106
refined,k4,-0.508,"[-1.172, 0.156]",0.664,-1.300,0.204
refined,k5,0.153,"[-0.635, 0.941]",0.788,0.330,0.744
