stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.873,-5.312,-2.239,0.855,-1.345,1.805,0.301,-0.780,-1.464,779106315.808,0.164
norefined,2,-0.421,-5.338,-2.422,0.849,-1.366,1.780,0.286,-0.715,-1.389,703649205.713,0.079
norefined,3,-0.899,-5.328,-2.424,0.753,-1.396,1.694,0.239,-0.721,-1.431,695776170.842,0.169
norefined,4,-0.442,-5.359,-2.593,0.753,-1.409,1.673,0.225,-0.651,-1.354,654335487.667,0.082
norefined,5,-0.926,-5.349,-2.572,0.678,-1.428,1.596,0.185,-0.658,-1.392,643758019.004,0.173
norefined,6,-0.465,-5.385,-2.727,0.684,-1.435,1.579,0.174,-0.585,-1.313,623288871.466,0.086
norefined,7,-0.952,-5.375,-2.693,0.622,-1.445,1.509,0.138,-0.592,-1.350,608453938.739,0.177
norefined,8,-0.487,-5.416,-2.834,0.634,-1.448,1.496,0.129,-0.518,-1.269,601915556.143,0.090
norefined,9,-0.976,-5.405,-2.791,0.581,-1.452,1.431,0.095,-0.523,-1.308,582573013.727,0.180
norefined,10,-0.508,-5.451,-2.921,0.598,-1.451,1.422,0.088,-0.449,-1.226,585941348.075,0.093
refined,11,-0.976,-5.405,-2.791,0.581,-1.452,1.431,0.095,-0.523,-1.308,582573013.727,0.180
refined,12,-0.814,-5.321,-2.893,-0.157,0.235,0.819,-0.449,1.220,-0.723,386934718.706,0.153
refined,13,-1.045,-6.411,-3.423,-0.120,-0.207,1.103,-0.546,1.022,-0.730,349443177.737,0.163
refined,14,-1.257,-7.510,-3.988,-0.124,-0.321,1.326,-0.577,1.251,-0.824,347679456.328,0.167
refined,15,-1.195,-7.223,-3.846,-0.118,-0.251,1.196,-0.553,1.070,-0.777,347633909.028,0.165
refined,16,-1.268,-7.606,-4.026,-0.121,-0.313,1.333,-0.572,1.239,-0.846,347609226.351,0.167
refined,17,-1.202,-7.268,-3.869,-0.118,-0.250,1.206,-0.551,1.076,-0.787,347616365.857,0.165
refined,18,-1.266,-7.604,-4.024,-0.120,-0.312,1.332,-0.570,1.233,-0.847,347600534.955,0.167
refined,19,-1.204,-7.282,-3.875,-0.118,-0.251,1.210,-0.551,1.081,-0.790,347606820.765,0.165
refined,20,-1.265,-7.596,-4.021,-0.120,-0.310,1.329,-0.569,1.229,-0.846,347593831.260,0.167
