stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,28.140,1.727,0.000,76,0,9,3298444573.371,690042729.335
refined,46.734,1.727,0.000,76,0,9,3298444573.371,453226362.035
