stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.767,"[-1.381, -0.152]",0.615,-2.080,0.041
norefined,c,-7.064,"[-12.605, -1.523]",5.541,-2.127,0.037
norefined,s,-4.016,"[-7.315, -0.716]",3.300,-2.030,0.046
norefined,k0,0.348,"[-0.379, 1.076]",0.728,0.798,0.428
norefined,k1,0.437,"[-0.818, 1.692]",1.255,0.580,0.564
norefined,k2,0.623,"[-0.896, 2.141]",1.519,0.684,0.497
norefined,k3,0.383,"[-1.166, 1.932]",1.549,0.412,0.682
norefined,k4,0.563,"[-1.173, 2.299]",1.736,0.541,0.590
norefined,k5,-1.566,"[-3.709, 0.577]",2.143,-1.219,0.227
refined,tt,-0.721,"[-1.056, -0.386]",0.335,-3.588,0.001
refined,c,-4.716,"[-6.808, -2.624]",2.092,-3.761,0.000
refined,s,-2.324,"[-3.43, -1.218]",1.106,-3.504,0.001
refined,k0,-0.090,"[-0.423, 0.243]",0.333,-0.452,0.653
refined,k1,0.585,"[-0.117, 1.288]",0.702,1.391,0.169
refined,k2,-0.403,"[-1.088, 0.282]",0.685,-0.981,0.330
refined,k3,0.374,"[-0.308, 1.056]",0.682,0.915,0.363
refined,k4,-0.991,"[-1.91, -0.071]",0.920,-1.797,0.077
refined,k5,-0.108,"[-0.747, 0.531]",0.639,-0.282,0.779
