stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,54.547,1.727,0.000,76,0,9,3500164584.886,420332018.620
refined,63.601,1.727,0.000,76,0,9,3500164584.886,366759703.443
