stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.065,-4.706,-2.107,0.792,0.477,1.169,-0.294,1.896,-1.970,2723112767.737,-0.014
norefined,2,-0.410,-4.724,-2.122,0.753,0.403,1.123,-0.306,1.809,-2.054,891735220.077,0.087
norefined,3,-0.839,-4.731,-2.187,0.699,0.279,1.040,-0.368,1.639,-2.113,566083241.676,0.177
norefined,4,-0.918,-4.762,-2.390,0.579,0.013,0.905,-0.535,1.374,-2.127,466147688.340,0.193
norefined,5,-1.108,-4.877,-2.540,0.477,-0.044,0.877,-0.439,1.144,-1.808,436062215.306,0.227
norefined,6,-0.665,-5.025,-2.599,0.421,-0.077,0.865,-0.420,1.101,-1.660,478362595.370,0.132
norefined,7,-1.155,-4.993,-2.581,0.414,-0.040,0.849,-0.371,1.044,-1.626,426605722.003,0.231
norefined,8,-0.687,-5.116,-2.639,0.365,-0.074,0.828,-0.381,1.018,-1.538,462340230.041,0.134
norefined,9,-1.177,-5.076,-2.622,0.362,-0.030,0.814,-0.327,0.970,-1.506,420332018.621,0.232
norefined,10,-0.702,-5.188,-2.677,0.315,-0.061,0.791,-0.347,0.953,-1.441,451790372.219,0.135
refined,11,-1.177,-5.076,-2.622,0.362,-0.030,0.814,-0.327,0.970,-1.506,420332018.621,0.232
refined,12,-0.727,-4.622,-2.453,-0.101,0.258,-0.083,0.032,0.184,-0.158,380479886.529,0.157
refined,13,-1.003,-5.607,-3.061,-0.055,0.197,0.297,-0.102,0.486,-0.473,367068545.461,0.179
refined,14,-0.769,-4.351,-2.347,-0.060,0.153,0.301,-0.059,0.307,-0.570,368479748.685,0.177
refined,15,-1.004,-5.570,-3.026,-0.056,0.155,0.309,-0.071,0.512,-0.532,366859415.044,0.180
refined,16,-0.779,-4.412,-2.382,-0.060,0.163,0.290,-0.060,0.312,-0.556,368033345.975,0.177
refined,17,-1.000,-5.553,-3.017,-0.056,0.158,0.306,-0.072,0.509,-0.527,366794210.219,0.180
refined,18,-0.783,-4.433,-2.394,-0.060,0.162,0.291,-0.061,0.316,-0.556,367874623.739,0.177
refined,19,-0.998,-5.543,-3.011,-0.056,0.158,0.306,-0.072,0.507,-0.525,366759703.443,0.180
refined,20,-0.786,-4.446,-2.401,-0.059,0.162,0.292,-0.061,0.318,-0.555,367780774.828,0.177
