attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.026,"[-1.562, -0.489]",0.537,-3.187,0.002,8.545,ngd,22,217737477.125,0.155,-1.000,-0.026,0,0,fn
c,-7.249,"[-10.719, -3.778]",3.471,-3.483,0.001,8.545,ngd,22,217737477.125,0.155,-6.000,-1.249,0,0,fn
s,-3.334,"[-5.015, -1.653]",1.681,-3.308,0.002,8.545,ngd,22,217737477.125,0.155,-3.000,-0.334,0,0,fn
k0,-0.537,"[-1.055, -0.019]",0.518,-1.728,0.089,8.545,ngd,22,217737477.125,0.155,0.000,-0.537,0,1,fp
k1,0.360,"[-0.338, 1.058]",0.698,0.860,0.393,8.545,ngd,22,217737477.125,0.155,0.000,0.360,0,0,fp
k2,0.638,"[-0.16, 1.436]",0.798,1.334,0.187,8.545,ngd,22,217737477.125,0.155,0.000,0.638,0,0,fp
k3,0.873,"[-0.149, 1.895]",1.022,1.425,0.159,8.545,ngd,22,217737477.125,0.155,0.000,0.873,0,0,fp
k4,0.163,"[-0.387, 0.713]",0.550,0.494,0.623,8.545,ngd,22,217737477.125,0.155,0.000,0.163,0,0,fp
k5,0.694,"[-0.211, 1.599]",0.905,1.279,0.205,8.545,ngd,22,217737477.125,0.155,0.000,0.694,0,0,fp
vot,0.141,,,,,8.545,ngd,22,217737477.125,0.155,0.167,-0.025,0,0,fn
tt,-1.139,"[-1.55, -0.729]",0.411,-4.628,0.000,8.875,lm,22,133376030.097,0.121,-1.000,-0.139,0,0,fn
c,-6.355,"[-8.675, -4.036]",2.320,-4.570,0.000,8.875,lm,22,133376030.097,0.121,-6.000,-0.355,0,0,fn
s,-3.309,"[-4.545, -2.073]",1.236,-4.466,0.000,8.875,lm,22,133376030.097,0.121,-3.000,-0.309,0,0,fn
k0,-0.160,"[-0.48, 0.161]",0.321,-0.830,0.410,8.875,lm,22,133376030.097,0.121,0.000,-0.160,0,0,fp
k1,0.072,"[-0.391, 0.534]",0.462,0.258,0.797,8.875,lm,22,133376030.097,0.121,0.000,0.072,0,0,fp
k2,0.337,"[-0.244, 0.918]",0.581,0.967,0.337,8.875,lm,22,133376030.097,0.121,0.000,0.337,0,0,fp
k3,0.284,"[-0.393, 0.962]",0.677,0.700,0.486,8.875,lm,22,133376030.097,0.121,0.000,0.284,0,0,fp
k4,0.399,"[-0.008, 0.806]",0.407,1.634,0.107,8.875,lm,22,133376030.097,0.121,0.000,0.399,0,0,fp
k5,-0.461,"[-1.117, 0.195]",0.656,-1.172,0.245,8.875,lm,22,133376030.097,0.121,0.000,-0.461,0,0,fp
vot,0.179,,,,,8.875,lm,22,133376030.097,0.121,0.167,0.013,0,0,fn
tt,-1.140,"[-1.55, -0.729]",0.411,-4.628,0.000,17.433,ngd+lm,22,133376028.946,0.121,-1.000,-0.140,0,0,fn
c,-6.356,"[-8.676, -4.036]",2.320,-4.569,0.000,17.433,ngd+lm,22,133376028.946,0.121,-6.000,-0.356,0,0,fn
s,-3.310,"[-4.546, -2.073]",1.236,-4.466,0.000,17.433,ngd+lm,22,133376028.946,0.121,-3.000,-0.310,0,0,fn
k0,-0.160,"[-0.48, 0.161]",0.321,-0.830,0.410,17.433,ngd+lm,22,133376028.946,0.121,0.000,-0.160,0,0,fp
k1,0.072,"[-0.391, 0.534]",0.462,0.258,0.797,17.433,ngd+lm,22,133376028.946,0.121,0.000,0.072,0,0,fp
k2,0.337,"[-0.244, 0.918]",0.581,0.967,0.337,17.433,ngd+lm,22,133376028.946,0.121,0.000,0.337,0,0,fp
k3,0.284,"[-0.393, 0.962]",0.677,0.700,0.486,17.433,ngd+lm,22,133376028.946,0.121,0.000,0.284,0,0,fp
k4,0.399,"[-0.008, 0.806]",0.407,1.634,0.107,17.433,ngd+lm,22,133376028.946,0.121,0.000,0.399,0,0,fp
k5,-0.461,"[-1.117, 0.195]",0.656,-1.172,0.245,17.433,ngd+lm,22,133376028.946,0.121,0.000,-0.461,0,0,fp
vot,0.179,,,,,17.433,ngd+lm,22,133376028.946,0.121,0.167,0.013,0,0,fn
