attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.041,"[-1.37, -0.712]",0.329,-5.266,0.000,4.996,ngd,80,158581153.366,0.128,-1.000,-0.041,0,0,fn
c,-7.551,"[-9.654, -5.447]",2.103,-5.981,0.000,4.996,ngd,80,158581153.366,0.128,-6.000,-1.551,0,0,fn
s,-3.557,"[-4.677, -2.438]",1.119,-5.294,0.000,4.996,ngd,80,158581153.366,0.128,-3.000,-0.557,0,0,fn
vot,0.138,,,,,4.996,ngd,80,158581153.366,0.128,0.167,-0.029,0,0,fn
tt,-1.149,"[-1.514, -0.784]",0.365,-5.248,0.000,5.389,lm,80,145175380.022,0.123,-1.000,-0.149,0,0,fn
c,-7.089,"[-8.944, -5.234]",1.855,-6.366,0.000,5.389,lm,80,145175380.022,0.123,-6.000,-1.089,0,0,fn
s,-3.456,"[-4.53, -2.382]",1.074,-5.359,0.000,5.389,lm,80,145175380.022,0.123,-3.000,-0.456,0,0,fn
vot,0.162,,,,,5.389,lm,80,145175380.022,0.123,0.167,-0.005,0,0,fn
tt,-1.149,"[-1.514, -0.784]",0.365,-5.248,0.000,10.232,ngd+lm,80,145175380.022,0.123,-1.000,-0.149,0,0,fn
c,-7.089,"[-8.944, -5.234]",1.855,-6.366,0.000,10.232,ngd+lm,80,145175380.022,0.123,-6.000,-1.089,0,0,fn
s,-3.456,"[-4.53, -2.382]",1.074,-5.359,0.000,10.232,ngd+lm,80,145175380.022,0.123,-3.000,-0.456,0,0,fn
vot,0.162,,,,,10.232,ngd+lm,80,145175380.022,0.123,0.167,-0.005,0,0,fn
