stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.024,"[-1.809, -0.238]",0.786,-2.173,0.033
norefined,c,-5.972,"[-10.465, -1.479]",4.493,-2.217,0.030
norefined,s,-3.915,"[-6.645, -1.185]",2.730,-2.392,0.020
norefined,k0,0.828,"[-0.554, 2.21]",1.382,1.000,0.321
norefined,k1,0.499,"[-0.993, 1.991]",1.492,0.558,0.579
norefined,k2,-0.024,"[-1.039, 0.99]",1.014,-0.040,0.968
norefined,k3,-0.566,"[-1.772, 0.641]",1.207,-0.782,0.437
norefined,k4,-0.347,"[-1.271, 0.577]",0.924,-0.626,0.533
norefined,k5,-0.459,"[-2.246, 1.327]",1.786,-0.429,0.669
refined,tt,-0.916,"[-1.617, -0.214]",0.702,-2.177,0.033
refined,c,-6.150,"[-11.14, -1.161]",4.990,-2.056,0.044
refined,s,-3.311,"[-5.808, -0.815]",2.496,-2.212,0.030
refined,k0,0.054,"[-0.979, 1.087]",1.033,0.087,0.931
refined,k1,-0.874,"[-2.191, 0.443]",1.317,-1.107,0.272
refined,k2,-0.714,"[-1.927, 0.499]",1.213,-0.981,0.330
refined,k3,0.256,"[-0.802, 1.315]",1.058,0.404,0.687
refined,k4,-0.043,"[-0.923, 0.837]",0.880,-0.081,0.936
refined,k5,1.188,"[-0.445, 2.821]",1.633,1.213,0.229
