stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.539,-6.367,-2.803,-0.544,-0.791,-0.037,-0.301,0.034,1.433,496377210.867,0.242
norefined,2,-1.062,-6.445,-2.888,-0.583,-0.787,-0.090,-0.334,0.003,1.379,126705076.548,0.165
norefined,3,-0.589,-6.522,-2.924,-0.552,-0.747,-0.119,-0.357,-0.048,1.269,336207773.491,0.090
norefined,4,-1.083,-6.492,-2.874,-0.554,-0.773,-0.146,-0.362,-0.074,1.248,120125149.268,0.167
norefined,5,-0.600,-6.560,-2.918,-0.525,-0.726,-0.162,-0.371,-0.102,1.174,317371464.703,0.091
norefined,6,-1.094,-6.528,-2.868,-0.528,-0.750,-0.187,-0.374,-0.125,1.159,116152014.584,0.168
norefined,7,-0.608,-6.591,-2.916,-0.500,-0.701,-0.198,-0.376,-0.144,1.100,305526118.153,0.092
norefined,8,-1.102,-6.558,-2.866,-0.502,-0.724,-0.220,-0.378,-0.165,1.088,113360035.107,0.168
norefined,9,-0.615,-6.618,-2.917,-0.475,-0.674,-0.228,-0.377,-0.177,1.040,297069889.893,0.093
norefined,10,-1.110,-6.584,-2.866,-0.478,-0.696,-0.249,-0.379,-0.196,1.031,111235145.807,0.169
refined,11,-1.110,-6.584,-2.866,-0.478,-0.696,-0.249,-0.379,-0.196,1.031,111235145.807,0.169
refined,12,-0.787,-4.702,-2.526,-0.092,0.667,-0.530,-0.340,-0.572,0.229,70434213.569,0.167
refined,13,-0.898,-5.372,-2.758,-0.103,0.343,-0.512,-0.308,-0.437,0.329,62995042.562,0.167
refined,14,-0.884,-5.319,-2.695,-0.108,0.297,-0.504,-0.290,-0.435,0.355,62927792.626,0.166
refined,15,-0.885,-5.325,-2.699,-0.107,0.296,-0.506,-0.290,-0.433,0.356,62927394.703,0.166
refined,16,-0.885,-5.323,-2.698,-0.107,0.296,-0.506,-0.290,-0.433,0.356,62927384.377,0.166
refined,17,-0.885,-5.324,-2.698,-0.107,0.296,-0.506,-0.290,-0.433,0.356,62927384.015,0.166
refined,18,-0.885,-5.324,-2.698,-0.107,0.296,-0.506,-0.290,-0.433,0.356,62927384.002,0.166
refined,19,-0.885,-5.324,-2.698,-0.107,0.296,-0.506,-0.290,-0.433,0.356,62927384.001,0.166
refined,20,-0.885,-5.324,-2.698,-0.107,0.296,-0.506,-0.290,-0.433,0.356,62927384.001,0.166
