stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,54.889,1.857,0.000,38,0,9,1325182213.985,73479837.776
refined,102.495,1.857,0.000,38,0,9,1325182213.985,40390942.713
