stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.225,"[-2.585, 0.134]",1.360,-1.799,0.077
norefined,c,-5.688,"[-12.041, 0.665]",6.353,-1.787,0.078
norefined,s,-3.447,"[-7.483, 0.589]",4.036,-1.705,0.093
norefined,k0,-0.658,"[-2.725, 1.409]",2.067,-0.635,0.527
norefined,k1,0.359,"[-1.609, 2.327]",1.968,0.364,0.717
norefined,k2,1.500,"[-0.586, 3.587]",2.087,1.435,0.156
norefined,k3,-0.333,"[-3.345, 2.679]",3.012,-0.221,0.826
norefined,k4,-0.473,"[-2.758, 1.812]",2.285,-0.413,0.681
norefined,k5,-0.778,"[-2.492, 0.935]",1.713,-0.907,0.368
refined,tt,-0.189,"[-0.26, -0.118]",0.071,-5.287,0.000
refined,c,-1.219,"[-1.807, -0.632]",0.587,-4.146,0.000
refined,s,-0.716,"[-0.98, -0.451]",0.265,-5.400,0.000
refined,k0,-0.063,"[-0.466, 0.34]",0.403,-0.310,0.757
refined,k1,-0.079,"[-0.437, 0.28]",0.359,-0.438,0.663
refined,k2,0.505,"[0.151, 0.858]",0.353,2.851,0.006
refined,k3,-0.058,"[-0.508, 0.392]",0.450,-0.258,0.798
refined,k4,0.208,"[-0.138, 0.553]",0.346,1.198,0.235
refined,k5,0.154,"[-0.156, 0.463]",0.310,0.990,0.326
