stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.739,-5.294,-3.216,-0.878,0.392,1.722,-0.038,-1.121,-1.572,745105439.190,1584,0,0,0.328
norefined,2,-1.320,-5.353,-3.409,-0.882,0.289,1.592,-0.112,-1.106,-1.552,482265280.702,1584,0,0,0.247
norefined,3,-1.001,-5.378,-3.672,-0.783,0.213,1.456,-0.176,-0.965,-1.409,395965569.811,1584,0,0,0.186
norefined,4,-1.372,-5.397,-3.713,-0.831,0.153,1.260,-0.177,-0.887,-1.163,387699508.673,1584,0,0,0.254
norefined,5,-0.917,-5.477,-3.810,-0.761,0.113,1.241,-0.173,-0.856,-1.024,355857095.743,1584,0,0,0.167
norefined,6,-1.396,-5.470,-3.742,-0.821,0.102,1.152,-0.184,-0.824,-0.965,368590269.732,1584,0,0,0.255
norefined,7,-0.930,-5.548,-3.824,-0.760,0.066,1.141,-0.174,-0.812,-0.843,324927457.129,1584,0,0,0.168
norefined,8,-1.412,-5.538,-3.748,-0.813,0.059,1.062,-0.186,-0.780,-0.806,355103974.076,1584,0,0,0.255
norefined,9,-0.940,-5.612,-3.826,-0.756,0.024,1.053,-0.173,-0.777,-0.697,303928199.028,1584,0,0,0.168
norefined,10,-1.424,-5.600,-3.744,-0.805,0.020,0.984,-0.187,-0.744,-0.676,345281443.448,1584,0,0,0.254
refined,11,-0.940,-5.612,-3.826,-0.756,0.024,1.053,-0.173,-0.777,-0.697,303928199.028,1584,0,0,0.168
refined,12,-1.064,-6.674,-3.275,-0.291,-0.210,0.306,-0.014,-0.009,-0.309,195918578.953,1584,0,0,0.159
refined,13,-1.099,-6.746,-3.289,-0.151,-0.102,0.094,-0.001,0.131,-0.108,190076287.502,1584,0,0,0.163
refined,14,-1.173,-7.224,-3.479,-0.095,-0.098,0.038,-0.027,0.141,-0.082,189589423.767,1584,0,0,0.162
refined,15,-1.179,-7.245,-3.483,-0.071,-0.092,0.018,-0.001,0.158,-0.072,189550571.474,1584,0,0,0.163
refined,16,-1.189,-7.312,-3.512,-0.069,-0.096,0.017,-0.013,0.154,-0.072,189546644.146,1584,0,0,0.163
refined,17,-1.186,-7.295,-3.504,-0.066,-0.094,0.015,-0.005,0.157,-0.072,189545907.169,1584,0,0,0.163
refined,18,-1.188,-7.309,-3.510,-0.067,-0.095,0.016,-0.009,0.156,-0.072,189545701.406,1584,0,0,0.163
refined,19,-1.187,-7.302,-3.507,-0.067,-0.095,0.015,-0.007,0.157,-0.072,189545641.537,1584,0,0,0.163
refined,20,-1.188,-7.306,-3.509,-0.067,-0.095,0.016,-0.008,0.156,-0.072,189545623.508,1584,0,0,0.163
