stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.712,-6.612,-1.198,-1.401,-1.247,0.747,1.682,0.152,-0.802,619296737.240,0.108
norefined,2,-1.153,-6.540,-1.383,-1.370,-1.237,0.729,1.569,0.134,-0.846,514294020.551,0.176
norefined,3,-0.777,-6.572,-1.626,-1.399,-1.214,0.687,1.379,0.093,-0.933,461319258.209,0.118
norefined,4,-1.214,-6.490,-1.803,-1.354,-1.173,0.677,1.251,0.089,-0.962,387536171.837,0.187
norefined,5,-0.800,-6.529,-2.004,-1.362,-1.149,0.649,1.071,0.070,-1.012,361205490.672,0.122
norefined,6,-1.259,-6.449,-2.124,-1.305,-1.085,0.645,0.968,0.070,-1.024,314313087.203,0.195
norefined,7,-0.816,-6.498,-2.279,-1.299,-1.058,0.625,0.810,0.064,-1.044,306087085.967,0.126
norefined,8,-1.289,-6.426,-2.347,-1.225,-0.984,0.628,0.739,0.075,-1.038,274962129.383,0.201
norefined,9,-0.830,-6.481,-2.469,-1.215,-0.952,0.611,0.598,0.074,-1.041,272091377.820,0.128
norefined,10,-1.307,-6.415,-2.505,-1.127,-0.879,0.618,0.549,0.099,-1.023,249639163.874,0.204
refined,11,-1.307,-6.415,-2.505,-1.127,-0.879,0.618,0.549,0.099,-1.023,249639163.874,0.204
refined,12,-0.467,-3.461,-2.221,0.397,0.446,-0.327,-0.419,0.119,0.504,660067206.502,0.135
refined,13,-0.543,-3.262,-1.440,-0.310,-0.058,0.097,0.123,0.040,-0.552,127131963.501,0.167
refined,14,-0.716,-4.211,-2.025,-0.244,-0.063,0.120,-0.025,0.148,-0.449,105577005.146,0.170
refined,15,-0.810,-4.720,-2.285,-0.258,-0.069,0.129,-0.091,0.157,-0.396,103964445.976,0.172
refined,16,-0.835,-4.856,-2.354,-0.259,-0.069,0.125,-0.105,0.161,-0.384,103876236.069,0.172
refined,17,-0.840,-4.884,-2.368,-0.260,-0.069,0.124,-0.107,0.162,-0.382,103872440.187,0.172
refined,18,-0.841,-4.890,-2.371,-0.260,-0.069,0.124,-0.108,0.163,-0.382,103872287.041,0.172
refined,19,-0.841,-4.891,-2.372,-0.260,-0.069,0.123,-0.108,0.163,-0.382,103872280.959,0.172
refined,20,-0.841,-4.891,-2.372,-0.260,-0.069,0.123,-0.108,0.163,-0.382,103872280.719,0.172
