stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.307,"[-2.043, -0.571]",0.736,-3.544,0.001
norefined,c,-6.415,"[-9.964, -2.865]",3.550,-3.607,0.001
norefined,s,-2.505,"[-3.8, -1.211]",1.294,-3.864,0.000
norefined,k0,-1.127,"[-2.335, 0.081]",1.208,-1.862,0.067
norefined,k1,-0.879,"[-1.876, 0.118]",0.997,-1.759,0.083
norefined,k2,0.618,"[-0.354, 1.59]",0.972,1.269,0.209
norefined,k3,0.549,"[-0.117, 1.215]",0.666,1.644,0.105
norefined,k4,0.099,"[-0.912, 1.11]",1.011,0.195,0.846
norefined,k5,-1.023,"[-1.95, -0.096]",0.927,-2.202,0.031
refined,tt,-0.841,"[-1.134, -0.549]",0.293,-5.734,0.000
refined,c,-4.891,"[-6.558, -3.224]",1.667,-5.856,0.000
refined,s,-2.372,"[-3.09, -1.654]",0.718,-6.592,0.000
refined,k0,-0.260,"[-0.747, 0.227]",0.487,-1.065,0.291
refined,k1,-0.069,"[-0.436, 0.298]",0.367,-0.373,0.710
refined,k2,0.123,"[-0.336, 0.583]",0.459,0.537,0.593
refined,k3,-0.108,"[-0.425, 0.209]",0.317,-0.680,0.499
refined,k4,0.163,"[-0.357, 0.683]",0.520,0.625,0.534
refined,k5,-0.382,"[-0.774, 0.011]",0.392,-1.943,0.056
