attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.146,"[-0.191, -0.102]",0.044,-6.558,0.000,43,0.800,487758436.738,0.184,-1.000,0.854,0,0,fn
c,-0.876,"[-1.207, -0.545]",0.331,-5.287,0.000,43,0.800,487758436.738,0.184,-6.000,5.124,0,0,fn
s,-0.485,"[-0.675, -0.295]",0.190,-5.101,0.000,43,0.800,487758436.738,0.184,-3.000,2.515,0,0,fn
k0,-0.140,"[-0.448, 0.168]",0.308,-0.910,0.366,43,0.800,487758436.738,0.184,0.000,-0.140,0,0,fp
k1,0.107,"[-0.221, 0.434]",0.328,0.650,0.518,43,0.800,487758436.738,0.184,0.000,0.107,0,0,fp
k2,0.172,"[-0.166, 0.511]",0.338,1.017,0.313,43,0.800,487758436.738,0.184,0.000,0.172,0,0,fp
k3,0.039,"[-0.366, 0.444]",0.405,0.194,0.847,43,0.800,487758436.738,0.184,0.000,0.039,0,0,fp
k4,0.068,"[-0.206, 0.342]",0.274,0.492,0.624,43,0.800,487758436.738,0.184,0.000,0.068,0,0,fp
k5,0.152,"[-0.232, 0.535]",0.384,0.790,0.432,43,0.800,487758436.738,0.184,0.000,0.152,0,0,fp
vot,0.167,,,,,43,0.800,487758436.738,0.184,0.167,0.000,0,0,fn
tt,-0.910,"[-1.356, -0.464]",0.446,-4.070,0.000,43,0.900,226580944.539,0.141,-1.000,0.090,0,0,fn
c,-5.919,"[-8.891, -2.947]",2.972,-3.975,0.000,43,0.900,226580944.539,0.141,-6.000,0.081,0,0,fn
s,-2.923,"[-4.241, -1.605]",1.318,-4.427,0.000,43,0.900,226580944.539,0.141,-3.000,0.077,0,0,fn
k0,0.199,"[-0.727, 1.125]",0.926,0.430,0.669,43,0.900,226580944.539,0.141,0.000,0.199,0,0,fp
k1,0.134,"[-0.563, 0.831]",0.697,0.385,0.702,43,0.900,226580944.539,0.141,0.000,0.134,0,0,fp
k2,0.461,"[-0.738, 1.66]",1.199,0.768,0.445,43,0.900,226580944.539,0.141,0.000,0.461,0,0,fp
k3,-0.118,"[-1.074, 0.838]",0.956,-0.246,0.806,43,0.900,226580944.539,0.141,0.000,-0.118,0,0,fp
k4,-0.036,"[-0.849, 0.778]",0.813,-0.087,0.931,43,0.900,226580944.539,0.141,0.000,-0.036,0,0,fp
k5,0.095,"[-0.724, 0.915]",0.820,0.232,0.817,43,0.900,226580944.539,0.141,0.000,0.095,0,0,fp
vot,0.154,,,,,43,0.900,226580944.539,0.141,0.167,-0.013,0,0,fn
tt,-1.017,"[-1.462, -0.572]",0.445,-4.560,0.000,43,1.100,168303111.550,0.148,-1.000,-0.017,0,0,fn
c,-5.576,"[-8.076, -3.076]",2.500,-4.452,0.000,43,1.100,168303111.550,0.148,-6.000,0.424,0,0,fn
s,-2.849,"[-3.95, -1.747]",1.101,-5.163,0.000,43,1.100,168303111.550,0.148,-3.000,0.151,0,0,fn
k0,-0.508,"[-1.312, 0.296]",0.804,-1.262,0.212,43,1.100,168303111.550,0.148,0.000,-0.508,0,0,fp
k1,-0.110,"[-0.8, 0.58]",0.690,-0.318,0.751,43,1.100,168303111.550,0.148,0.000,-0.110,0,0,fp
k2,0.007,"[-1.073, 1.088]",1.081,0.013,0.989,43,1.100,168303111.550,0.148,0.000,0.007,0,0,fp
k3,-0.173,"[-0.982, 0.636]",0.809,-0.427,0.671,43,1.100,168303111.550,0.148,0.000,-0.173,0,0,fp
k4,-0.036,"[-0.717, 0.646]",0.681,-0.104,0.917,43,1.100,168303111.550,0.148,0.000,-0.036,0,0,fp
k5,0.030,"[-0.717, 0.777]",0.747,0.080,0.936,43,1.100,168303111.550,0.148,0.000,0.030,0,0,fp
vot,0.182,,,,,43,1.100,168303111.550,0.148,0.167,0.016,0,0,fn
tt,-1.495,"[-2.779, -0.21]",1.285,-2.323,0.023,43,1.200,353915289.090,0.235,-1.000,-0.495,0,0,fn
c,-6.954,"[-12.892, -1.015]",5.938,-2.337,0.022,43,1.200,353915289.090,0.235,-6.000,-0.954,0,0,fn
s,-4.285,"[-7.929, -0.64]",3.645,-2.347,0.022,43,1.200,353915289.090,0.235,-3.000,-1.285,0,0,fn
k0,-0.427,"[-2.003, 1.15]",1.576,-0.540,0.591,43,1.200,353915289.090,0.235,0.000,-0.427,0,0,fp
k1,0.585,"[-1.034, 2.205]",1.619,0.721,0.473,43,1.200,353915289.090,0.235,0.000,0.585,0,0,fp
k2,-1.189,"[-4.445, 2.068]",3.256,-0.728,0.469,43,1.200,353915289.090,0.235,0.000,-1.189,0,0,fp
k3,-0.491,"[-1.924, 0.943]",1.434,-0.683,0.497,43,1.200,353915289.090,0.235,0.000,-0.491,0,0,fp
k4,0.128,"[-1.183, 1.439]",1.311,0.195,0.846,43,1.200,353915289.090,0.235,0.000,0.128,0,0,fp
k5,0.525,"[-0.845, 1.895]",1.370,0.765,0.447,43,1.200,353915289.090,0.235,0.000,0.525,0,0,fp
vot,0.215,,,,,43,1.200,353915289.090,0.235,0.167,0.048,0,0,fn
