stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.605,-7.008,-3.969,-1.796,0.364,1.178,-0.112,1.011,0.725,653455342.733,0.229
norefined,2,-1.131,-7.139,-3.946,-1.748,0.363,1.136,-0.128,0.988,0.674,363475533.091,0.158
norefined,3,-0.705,-7.223,-4.008,-1.575,0.399,1.015,-0.150,0.968,0.569,320331978.488,0.098
norefined,4,-1.170,-7.210,-3.999,-1.414,0.476,1.001,-0.114,0.944,0.571,307949006.529,0.162
norefined,5,-0.710,-7.283,-4.053,-1.307,0.476,0.903,-0.128,0.920,0.478,281989394.876,0.097
norefined,6,-1.190,-7.265,-4.020,-1.194,0.531,0.910,-0.088,0.895,0.491,276347406.221,0.164
norefined,7,-0.723,-7.334,-4.072,-1.107,0.518,0.822,-0.098,0.867,0.402,258501406.187,0.099
norefined,8,-1.207,-7.310,-4.035,-1.019,0.559,0.839,-0.051,0.837,0.419,255151552.307,0.165
norefined,9,-0.737,-7.380,-4.079,-0.945,0.537,0.757,-0.061,0.807,0.332,242764487.080,0.100
norefined,10,-1.224,-7.351,-4.041,-0.877,0.568,0.782,-0.009,0.774,0.353,240379868.834,0.166
refined,11,-1.224,-7.351,-4.041,-0.877,0.568,0.782,-0.009,0.774,0.353,240379868.834,0.166
refined,12,-0.234,-2.347,-1.201,0.252,0.084,0.062,-0.109,-0.475,0.232,301039869.297,0.100
refined,13,-0.444,-3.619,-1.932,0.037,0.184,0.244,-0.093,-0.147,0.211,178085828.112,0.123
refined,14,-0.624,-4.599,-2.449,-0.088,0.173,0.385,-0.047,-0.001,0.190,161654698.308,0.136
refined,15,-0.683,-4.841,-2.595,-0.101,0.120,0.408,-0.011,0.057,0.105,160443641.689,0.141
refined,16,-0.691,-4.856,-2.612,-0.096,0.107,0.412,-0.012,0.064,0.078,160392195.934,0.142
refined,17,-0.693,-4.861,-2.615,-0.095,0.105,0.413,-0.012,0.064,0.073,160390357.630,0.142
refined,18,-0.693,-4.862,-2.616,-0.095,0.105,0.413,-0.013,0.064,0.072,160390265.172,0.143
refined,19,-0.693,-4.862,-2.616,-0.095,0.105,0.413,-0.013,0.064,0.072,160390258.932,0.143
refined,20,-0.693,-4.863,-2.616,-0.095,0.105,0.413,-0.013,0.064,0.072,160390258.440,0.143
