stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.605,-7.008,-3.969,-1.796,0.364,1.178,-0.112,1.011,0.725,667039072.808,0.229
norefined,2,-1.135,-7.145,-3.940,-1.745,0.376,1.127,-0.127,0.982,0.672,365040919.493,0.159
norefined,3,-0.753,-7.229,-4.014,-1.538,0.451,0.966,-0.148,0.957,0.548,282099644.491,0.104
norefined,4,-1.193,-7.243,-3.989,-1.350,0.559,0.891,-0.133,0.920,0.518,264709751.107,0.165
norefined,5,-0.750,-7.309,-4.065,-1.221,0.585,0.771,-0.136,0.893,0.412,226952202.592,0.103
norefined,6,-1.226,-7.308,-4.009,-1.106,0.652,0.748,-0.110,0.859,0.406,217367619.064,0.168
norefined,7,-0.769,-7.373,-4.074,-1.005,0.659,0.643,-0.107,0.828,0.305,195703436.496,0.104
norefined,8,-1.252,-7.362,-4.019,-0.918,0.709,0.639,-0.070,0.788,0.304,187619121.690,0.170
norefined,9,-0.789,-7.431,-4.068,-0.833,0.705,0.542,-0.067,0.754,0.202,175589531.650,0.106
norefined,10,-1.275,-7.412,-4.013,-0.768,0.744,0.552,-0.022,0.711,0.203,167638384.374,0.172
refined,11,-1.275,-7.412,-4.013,-0.768,0.744,0.552,-0.022,0.711,0.203,167638384.374,0.172
refined,12,-0.481,-3.429,-1.598,0.073,0.414,-0.286,0.159,-0.141,-0.256,131764489.265,0.140
refined,13,-0.717,-4.684,-2.310,0.001,0.382,-0.141,0.076,0.097,-0.127,92285123.362,0.153
refined,14,-0.838,-5.277,-2.628,0.010,0.334,-0.098,0.076,0.129,-0.188,89737631.304,0.159
refined,15,-0.872,-5.430,-2.705,0.013,0.319,-0.118,0.092,0.140,-0.224,89573889.632,0.161
refined,16,-0.884,-5.482,-2.727,0.014,0.317,-0.130,0.099,0.140,-0.230,89558861.636,0.161
refined,17,-0.888,-5.501,-2.735,0.016,0.317,-0.136,0.100,0.138,-0.230,89556762.869,0.161
refined,18,-0.889,-5.508,-2.737,0.017,0.317,-0.138,0.100,0.137,-0.229,89556348.713,0.161
refined,19,-0.890,-5.512,-2.739,0.018,0.317,-0.139,0.100,0.136,-0.228,89556252.462,0.161
refined,20,-0.890,-5.513,-2.739,0.018,0.317,-0.140,0.100,0.136,-0.228,89556228.884,0.162
