stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.351,"[-2.183, -0.519]",0.832,-2.709,0.009
norefined,c,-5.944,"[-10.332, -1.557]",4.387,-2.260,0.027
norefined,s,-3.644,"[-5.972, -1.317]",2.327,-2.612,0.011
norefined,k0,0.254,"[-0.537, 1.045]",0.791,0.536,0.594
norefined,k1,-0.391,"[-1.34, 0.559]",0.950,-0.686,0.495
norefined,k2,-1.183,"[-2.308, -0.057]",1.126,-1.752,0.084
norefined,k3,-0.933,"[-2.202, 0.336]",1.269,-1.226,0.224
norefined,k4,0.871,"[-0.676, 2.419]",1.548,0.939,0.351
norefined,k5,-0.385,"[-1.217, 0.446]",0.832,-0.773,0.442
refined,tt,-0.902,"[-1.26, -0.544]",0.358,-4.205,0.000
refined,c,-4.962,"[-7.096, -2.828]",2.134,-3.879,0.000
refined,s,-2.808,"[-3.895, -1.72]",1.088,-4.306,0.000
refined,k0,0.123,"[-0.299, 0.545]",0.422,0.487,0.628
refined,k1,0.381,"[-0.082, 0.843]",0.463,1.373,0.174
refined,k2,-0.416,"[-0.878, 0.046]",0.462,-1.501,0.138
refined,k3,0.581,"[0.072, 1.09]",0.509,1.905,0.061
refined,k4,-0.844,"[-1.554, -0.135]",0.710,-1.985,0.051
refined,k5,-0.022,"[-0.388, 0.343]",0.365,-0.103,0.919
