stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.716,-5.861,-3.162,0.499,-0.497,-1.355,-1.882,0.950,-0.790,641170266.702,1584,0,0,0.122
norefined,2,-1.183,-5.801,-3.232,0.479,-0.511,-1.335,-1.770,0.992,-0.698,474435629.524,1584,0,0,0.204
norefined,3,-0.803,-5.842,-3.431,0.443,-0.518,-1.358,-1.544,0.985,-0.591,465733050.495,1584,0,0,0.137
norefined,4,-1.282,-5.803,-3.448,0.421,-0.507,-1.316,-1.445,0.998,-0.513,421208386.761,1584,0,0,0.221
norefined,5,-0.826,-5.868,-3.572,0.379,-0.506,-1.331,-1.308,0.971,-0.494,416025622.301,1584,0,0,0.141
norefined,6,-1.313,-5.841,-3.551,0.360,-0.479,-1.279,-1.238,0.966,-0.441,393444991.863,1584,0,0,0.225
norefined,7,-0.845,-5.913,-3.650,0.319,-0.472,-1.289,-1.121,0.936,-0.443,387370425.148,1584,0,0,0.143
norefined,8,-1.334,-5.891,-3.609,0.304,-0.438,-1.233,-1.072,0.921,-0.404,375062763.980,1584,0,0,0.226
norefined,9,-0.862,-5.965,-3.696,0.265,-0.428,-1.240,-0.967,0.891,-0.415,366774630.358,1584,0,0,0.144
norefined,10,-1.351,-5.944,-3.644,0.254,-0.391,-1.183,-0.933,0.871,-0.385,361179565.098,1584,0,0,0.227
refined,11,-1.351,-5.944,-3.644,0.254,-0.391,-1.183,-0.933,0.871,-0.385,361179565.098,1584,0,0,0.227
refined,12,-1.041,-6.346,-3.322,0.183,1.064,-0.017,0.455,-1.840,0.580,275334376.893,1584,0,0,0.164
refined,13,-0.843,-4.607,-2.667,0.064,0.455,-0.471,0.575,-0.860,-0.012,191303514.541,1584,0,0,0.183
refined,14,-0.889,-4.881,-2.780,0.110,0.395,-0.413,0.586,-0.869,-0.011,189989372.751,1584,0,0,0.182
refined,15,-0.896,-4.925,-2.793,0.119,0.383,-0.413,0.580,-0.847,-0.019,189917088.220,1584,0,0,0.182
refined,16,-0.902,-4.959,-2.808,0.123,0.382,-0.416,0.582,-0.848,-0.022,189911151.059,1584,0,0,0.182
refined,17,-0.901,-4.953,-2.803,0.123,0.380,-0.415,0.580,-0.843,-0.022,189910580.330,1584,0,0,0.182
refined,18,-0.902,-4.963,-2.808,0.123,0.381,-0.416,0.582,-0.845,-0.022,189910494.329,1584,0,0,0.182
refined,19,-0.901,-4.957,-2.805,0.123,0.380,-0.415,0.581,-0.843,-0.022,189910467.243,1584,0,0,0.182
refined,20,-0.902,-4.962,-2.808,0.123,0.381,-0.416,0.581,-0.844,-0.022,189910454.080,1584,0,0,0.182
