stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.426,-6.816,-2.106,0.723,1.349,0.194,-1.124,-1.703,-1.780,500988362.039,1584,0,0,-0.062
norefined,2,-0.061,-6.849,-2.069,0.681,1.289,0.160,-1.181,-1.734,-1.800,240090965.061,1584,0,0,0.009
norefined,3,-0.546,-6.861,-2.009,0.628,1.227,0.155,-1.241,-1.738,-1.805,161222889.911,1584,0,0,0.080
norefined,4,-0.196,-6.890,-2.244,0.411,1.173,0.191,-1.133,-1.702,-1.724,194805107.615,1584,0,0,0.028
norefined,5,-0.681,-6.899,-2.173,0.347,1.113,0.184,-1.175,-1.697,-1.708,148021627.385,1584,0,0,0.099
norefined,6,-0.252,-6.917,-2.364,0.219,1.072,0.204,-1.093,-1.661,-1.660,177350774.608,1584,0,0,0.036
norefined,7,-0.735,-6.928,-2.285,0.154,1.015,0.196,-1.126,-1.648,-1.629,135078162.018,1584,0,0,0.106
norefined,8,-0.308,-6.940,-2.476,0.026,0.967,0.216,-1.043,-1.601,-1.572,159747829.740,1584,0,0,0.044
norefined,9,-0.791,-6.953,-2.392,-0.039,0.912,0.208,-1.065,-1.578,-1.528,121880019.935,1584,0,0,0.114
norefined,10,-0.373,-6.959,-2.587,-0.172,0.850,0.224,-0.980,-1.518,-1.461,139684740.281,1584,0,0,0.054
refined,11,-0.791,-6.953,-2.392,-0.039,0.912,0.208,-1.065,-1.578,-1.528,121880019.935,1584,0,0,0.114
refined,12,-1.143,-0.505,-3.408,1.060,-2.776,0.384,2.410,0.376,0.743,340899583.200,1584,0,0,2.265
refined,13,-1.518,-3.391,-4.376,1.143,-0.642,1.139,1.809,-0.355,-2.390,51796892.591,1584,0,0,0.448
refined,14,-0.724,-4.157,-2.369,-0.437,-0.359,1.406,-0.737,0.075,-0.988,29073390.276,1584,0,0,0.174
refined,15,-0.614,-2.211,-1.697,-0.178,-0.091,0.874,0.619,-0.360,-0.656,22351441.313,1584,0,0,0.278
refined,16,-0.872,-3.708,-2.497,-0.426,-0.168,1.100,0.385,-0.380,-0.974,15468662.949,1584,0,0,0.235
refined,17,-0.833,-3.562,-2.426,-0.352,-0.147,1.062,0.320,-0.346,-0.882,15370944.588,1584,0,0,0.234
refined,18,-0.841,-3.616,-2.439,-0.378,-0.152,1.080,0.303,-0.350,-0.895,15363488.244,1584,0,0,0.233
refined,19,-0.826,-3.545,-2.393,-0.367,-0.153,1.077,0.310,-0.345,-0.887,15361132.161,1584,0,0,0.233
refined,20,-0.828,-3.557,-2.395,-0.378,-0.154,1.081,0.302,-0.346,-0.894,15360126.894,1584,0,0,0.233
