attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.778,"[-1.114, -0.443]",0.336,-3.861,0.000,5.539,ngd,37,290451024.517,0.173,-1.000,0.222,0,0,fn
c,-6.574,"[-9.332, -3.817]",2.758,-3.972,0.000,5.539,ngd,37,290451024.517,0.173,-6.000,-0.574,0,0,fn
s,-3.015,"[-4.251, -1.779]",1.236,-4.064,0.000,5.539,ngd,37,290451024.517,0.173,-3.000,-0.015,0,0,fn
vot,0.118,,,,,5.539,ngd,37,290451024.517,0.173,0.167,-0.048,0,0,fn
tt,-1.636,"[-2.295, -0.978]",0.658,-4.142,0.000,5.939,lm,37,204415505.900,0.145,-1.000,-0.636,0,0,fn
c,-9.213,"[-13.035, -5.39]",3.822,-4.015,0.000,5.939,lm,37,204415505.900,0.145,-6.000,-3.213,0,0,fn
s,-5.181,"[-7.361, -3.001]",2.180,-3.959,0.000,5.939,lm,37,204415505.900,0.145,-3.000,-2.181,0,0,fn
vot,0.178,,,,,5.939,lm,37,204415505.900,0.145,0.167,0.011,0,0,fn
tt,-1.636,"[-2.295, -0.978]",0.658,-4.142,0.000,11.603,ngd+lm,37,204415505.899,0.145,-1.000,-0.636,0,0,fn
c,-9.213,"[-13.035, -5.39]",3.822,-4.015,0.000,11.603,ngd+lm,37,204415505.899,0.145,-6.000,-3.213,0,0,fn
s,-5.181,"[-7.361, -3.001]",2.180,-3.959,0.000,11.603,ngd+lm,37,204415505.899,0.145,-3.000,-2.181,0,0,fn
vot,0.178,,,,,11.603,ngd+lm,37,204415505.899,0.145,0.167,0.011,0,0,fn
