stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,8.817,2.023,0.000,76,0,9,2325281496.063,1064499103.441
refined,12.427,2.023,0.000,76,0,9,2325281496.063,871135281.849
