stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.963,-4.713,-1.330,-1.742,0.690,1.156,0.563,-1.499,1.994,1114546247.699,0.416
norefined,2,-1.821,-4.830,-1.627,-1.717,0.528,0.990,0.397,-1.604,1.806,913369213.219,0.377
norefined,3,-1.648,-4.915,-1.931,-1.651,0.373,0.836,0.232,-1.684,1.621,767476504.989,0.335
norefined,4,-1.527,-4.963,-2.240,-1.519,0.221,0.707,0.090,-1.739,1.382,662062454.297,0.308
norefined,5,-1.463,-4.978,-2.551,-1.354,0.090,0.588,-0.037,-1.727,1.109,584668257.449,0.294
norefined,6,-1.423,-4.977,-2.851,-1.197,-0.000,0.463,-0.157,-1.600,0.827,527201070.871,0.286
norefined,7,-1.384,-4.973,-3.117,-1.051,-0.041,0.315,-0.248,-1.380,0.551,484773850.835,0.278
norefined,8,-1.383,-4.994,-3.293,-0.893,-0.019,0.113,-0.293,-1.097,0.287,453274365.184,0.277
norefined,9,-1.286,-5.071,-3.355,-0.707,0.028,-0.133,-0.292,-0.819,0.050,427569415.309,0.254
norefined,10,-1.457,-5.112,-3.326,-0.498,0.133,-0.314,-0.221,-0.513,-0.130,415369869.588,0.285
refined,11,-1.457,-5.112,-3.326,-0.498,0.133,-0.314,-0.221,-0.513,-0.130,415369869.588,0.285
refined,12,-1.336,-6.877,-4.120,-0.195,0.700,-0.481,0.513,0.467,-0.805,372993605.655,0.194
refined,13,-1.339,-7.422,-4.197,-0.017,0.478,-0.403,0.808,0.693,-0.783,371221666.603,0.180
refined,14,-1.380,-7.701,-4.348,-0.050,0.562,-0.407,0.845,0.713,-0.860,371178002.840,0.179
refined,15,-1.361,-7.618,-4.294,-0.035,0.540,-0.402,0.848,0.712,-0.836,371173045.460,0.179
refined,16,-1.371,-7.671,-4.327,-0.044,0.556,-0.405,0.849,0.714,-0.851,371171662.128,0.179
refined,17,-1.366,-7.644,-4.310,-0.039,0.548,-0.403,0.849,0.713,-0.843,371171304.062,0.179
refined,18,-1.368,-7.658,-4.319,-0.042,0.552,-0.404,0.849,0.714,-0.847,371171202.132,0.179
refined,19,-1.367,-7.651,-4.314,-0.040,0.550,-0.404,0.849,0.713,-0.845,371171174.424,0.179
refined,20,-1.368,-7.655,-4.317,-0.041,0.551,-0.404,0.849,0.714,-0.846,371171166.705,0.179
