attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.858,"[-1.098, -0.619]",0.239,-7.159,0.000,69,0.150,92277645.993,0.097,-1.000,0.142,0,0,fn
c,-5.308,"[-6.729, -3.888]",1.420,-7.460,0.000,69,0.150,92277645.993,0.097,-6.000,0.692,0,0,fn
s,-2.332,"[-3.009, -1.655]",0.677,-6.873,0.000,69,0.150,92277645.993,0.097,-3.000,0.668,0,0,fn
k0,-0.227,"[-0.588, 0.135]",0.361,-1.253,0.215,69,0.150,92277645.993,0.097,0.000,-0.227,0,0,fp
k1,-0.065,"[-0.357, 0.227]",0.292,-0.446,0.657,69,0.150,92277645.993,0.097,0.000,-0.065,0,0,fp
k2,0.149,"[-0.174, 0.472]",0.323,0.920,0.361,69,0.150,92277645.993,0.097,0.000,0.149,0,0,fp
k3,-0.211,"[-0.615, 0.193]",0.404,-1.044,0.300,69,0.150,92277645.993,0.097,0.000,-0.211,0,0,fp
k4,0.352,"[-0.078, 0.782]",0.430,1.636,0.107,69,0.150,92277645.993,0.097,0.000,0.352,0,0,fp
k5,-0.001,"[-0.442, 0.44]",0.441,-0.005,0.996,69,0.150,92277645.993,0.097,0.000,-0.001,0,0,fp
vot,0.162,,,,,69,0.150,92277645.993,0.097,0.167,-0.005,0,0,fn
tt,-0.917,"[-1.167, -0.666]",0.250,-7.305,0.000,69,0.200,95542820.793,0.099,-1.000,0.083,0,0,fn
c,-5.344,"[-6.796, -3.892]",1.452,-7.347,0.000,69,0.200,95542820.793,0.099,-6.000,0.656,0,0,fn
s,-2.560,"[-3.288, -1.832]",0.728,-7.022,0.000,69,0.200,95542820.793,0.099,-3.000,0.440,0,0,fn
k0,-0.225,"[-0.599, 0.15]",0.374,-1.199,0.235,69,0.200,95542820.793,0.099,0.000,-0.225,0,0,fp
k1,0.008,"[-0.283, 0.299]",0.291,0.057,0.955,69,0.200,95542820.793,0.099,0.000,0.008,0,0,fp
k2,0.036,"[-0.289, 0.36]",0.324,0.221,0.826,69,0.200,95542820.793,0.099,0.000,0.036,0,0,fp
k3,0.169,"[-0.231, 0.568]",0.400,0.842,0.403,69,0.200,95542820.793,0.099,0.000,0.169,0,0,fp
k4,0.187,"[-0.235, 0.609]",0.422,0.884,0.380,69,0.200,95542820.793,0.099,0.000,0.187,0,0,fp
k5,0.026,"[-0.42, 0.472]",0.446,0.115,0.909,69,0.200,95542820.793,0.099,0.000,0.026,0,0,fp
vot,0.172,,,,,69,0.200,95542820.793,0.099,0.167,0.005,0,0,fn
tt,-0.856,"[-1.092, -0.621]",0.236,-7.248,0.000,69,0.250,98338801.609,0.098,-1.000,0.144,0,0,fn
c,-5.447,"[-6.968, -3.927]",1.521,-7.150,0.000,69,0.250,98338801.609,0.098,-6.000,0.553,0,0,fn
s,-2.720,"[-3.486, -1.955]",0.766,-7.091,0.000,69,0.250,98338801.609,0.098,-3.000,0.280,0,0,fn
k0,0.102,"[-0.27, 0.475]",0.372,0.549,0.585,69,0.250,98338801.609,0.098,0.000,0.102,0,0,fp
k1,-0.049,"[-0.37, 0.271]",0.320,-0.308,0.759,69,0.250,98338801.609,0.098,0.000,-0.049,0,0,fp
k2,0.196,"[-0.134, 0.527]",0.330,1.188,0.239,69,0.250,98338801.609,0.098,0.000,0.196,0,0,fp
k3,-0.073,"[-0.469, 0.322]",0.395,-0.371,0.712,69,0.250,98338801.609,0.098,0.000,-0.073,0,0,fp
k4,0.173,"[-0.279, 0.625]",0.452,0.766,0.447,69,0.250,98338801.609,0.098,0.000,0.173,0,0,fp
k5,0.150,"[-0.315, 0.615]",0.465,0.644,0.522,69,0.250,98338801.609,0.098,0.000,0.150,0,0,fp
vot,0.157,,,,,69,0.250,98338801.609,0.098,0.167,-0.009,0,0,fn
