stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.686,-6.738,-1.099,0.303,-0.347,-0.069,-0.544,0.116,1.143,2147533384.508,1584,0,0,0.399
norefined,2,-2.237,-6.882,-1.217,0.282,-0.453,-0.077,-0.565,0.102,1.103,1811048741.421,1584,0,0,0.325
norefined,3,-1.783,-6.981,-1.391,0.266,-0.498,-0.073,-0.545,0.102,1.110,1453841659.596,1584,0,0,0.255
norefined,4,-1.335,-7.059,-1.554,0.307,-0.457,-0.004,-0.478,0.149,1.067,1234620294.998,1584,0,0,0.189
norefined,5,-1.038,-7.048,-1.796,0.432,-0.314,0.182,-0.313,0.195,1.004,1109789009.791,1584,0,0,0.147
norefined,6,-1.234,-6.939,-2.043,0.549,-0.148,0.396,-0.131,0.211,0.871,994798980.000,1584,0,0,0.178
norefined,7,-0.919,-6.898,-2.290,0.668,-0.039,0.552,0.046,0.224,0.793,946059875.355,1584,0,0,0.133
norefined,8,-1.368,-6.804,-2.386,0.689,-0.031,0.579,0.109,0.205,0.635,966201785.599,1584,0,0,0.201
norefined,9,-0.891,-6.861,-2.501,0.668,-0.088,0.547,0.135,0.180,0.617,925545887.425,1584,0,0,0.130
norefined,10,-1.368,-6.786,-2.521,0.689,-0.055,0.567,0.171,0.190,0.505,949860704.553,1584,0,0,0.202
refined,11,-0.891,-6.861,-2.501,0.668,-0.088,0.547,0.135,0.180,0.617,925545887.425,1584,0,0,0.130
refined,12,-0.670,-4.122,-1.614,-0.076,0.558,-0.495,1.157,0.431,-0.472,857296200.578,1584,0,0,0.162
refined,13,-0.361,-2.510,-0.752,-0.071,0.135,0.090,0.772,-0.065,0.020,789634803.054,1584,0,0,0.144
refined,14,-0.227,-1.509,-0.494,-0.252,0.285,-0.122,0.830,0.112,-0.066,697819429.419,1584,0,0,0.150
refined,15,-0.188,-1.324,-0.397,-0.125,0.210,0.006,0.654,0.080,-0.019,676574052.708,1584,0,0,0.142
refined,16,-0.186,-1.291,-0.398,-0.159,0.219,0.016,0.658,0.093,-0.013,675753345.551,1584,0,0,0.144
refined,17,-0.185,-1.286,-0.393,-0.156,0.218,0.019,0.655,0.092,-0.012,675725244.221,1584,0,0,0.144
refined,18,-0.184,-1.285,-0.393,-0.156,0.218,0.019,0.655,0.092,-0.012,675724075.915,1584,0,0,0.144
refined,19,-0.184,-1.285,-0.393,-0.156,0.218,0.019,0.654,0.092,-0.012,675724022.739,1584,0,0,0.144
refined,20,-0.184,-1.284,-0.393,-0.156,0.218,0.019,0.654,0.092,-0.012,675724020.216,1584,0,0,0.144
