stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.891,"[-1.957, 0.176]",1.067,-1.667,0.100
norefined,c,-6.861,"[-14.687, 0.965]",7.826,-1.750,0.085
norefined,s,-2.501,"[-5.849, 0.848]",3.348,-1.491,0.141
norefined,k0,0.668,"[-2.153, 3.489]",2.821,0.473,0.638
norefined,k1,-0.088,"[-1.66, 1.485]",1.572,-0.111,0.912
norefined,k2,0.547,"[-0.995, 2.089]",1.542,0.708,0.481
norefined,k3,0.135,"[-2.021, 2.29]",2.156,0.125,0.901
norefined,k4,0.180,"[-1.511, 1.871]",1.691,0.212,0.832
norefined,k5,0.617,"[-0.64, 1.874]",1.257,0.980,0.331
refined,tt,-0.184,"[-0.255, -0.114]",0.070,-5.223,0.000
refined,c,-1.284,"[-1.729, -0.84]",0.444,-5.773,0.000
refined,s,-0.393,"[-0.667, -0.119]",0.274,-2.859,0.006
refined,k0,-0.156,"[-0.611, 0.298]",0.454,-0.687,0.494
refined,k1,0.218,"[-0.133, 0.569]",0.351,1.242,0.219
refined,k2,0.019,"[-0.35, 0.389]",0.370,0.104,0.917
refined,k3,0.654,"[0.24, 1.069]",0.414,3.154,0.002
refined,k4,0.092,"[-0.255, 0.439]",0.347,0.528,0.599
refined,k5,-0.012,"[-0.334, 0.309]",0.321,-0.075,0.940
