stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,67.337,1.727,0.000,76,0,9,3224915698.559,321036681.210
refined,124.278,1.727,0.000,76,0,9,3224915698.559,182260468.986
