stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,40.507,1.727,0.000,76,0,9,2593095896.807,402575880.814
refined,69.606,1.727,0.000,76,0,9,2593095896.807,250540490.530
