stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.431,-7.290,-4.009,-0.862,1.239,1.452,1.378,1.447,0.188,1176777951.503,0.333
norefined,2,-1.970,-7.402,-4.112,-0.870,1.257,1.352,1.373,1.395,0.160,817518183.499,0.266
norefined,3,-1.527,-7.510,-4.197,-0.928,1.199,1.225,1.309,1.313,0.121,654209493.827,0.203
norefined,4,-1.376,-7.625,-4.183,-1.043,0.931,1.033,1.109,1.152,-0.038,520902479.278,0.180
norefined,5,-1.484,-7.715,-4.097,-1.073,0.661,0.847,0.887,0.927,-0.159,442072249.387,0.192
norefined,6,-1.141,-7.821,-4.074,-1.049,0.474,0.735,0.745,0.700,-0.194,475292465.575,0.146
norefined,7,-1.614,-7.798,-3.989,-0.989,0.424,0.689,0.674,0.632,-0.190,427514020.604,0.207
norefined,8,-1.133,-7.855,-4.070,-0.996,0.392,0.640,0.639,0.572,-0.205,455219162.294,0.144
norefined,9,-1.608,-7.828,-3.986,-0.936,0.341,0.598,0.572,0.510,-0.197,402575880.814,0.205
norefined,10,-1.125,-7.883,-4.069,-0.943,0.321,0.550,0.542,0.457,-0.211,438505842.077,0.143
refined,11,-1.608,-7.828,-3.986,-0.936,0.341,0.598,0.572,0.510,-0.197,402575880.814,0.205
refined,12,0.308,0.670,0.216,0.679,-0.422,-0.963,-0.586,-0.833,0.459,5233817849.198,0.459
refined,13,-0.400,-1.890,-0.912,-0.290,-0.021,0.361,0.233,0.638,0.081,566034164.134,0.212
refined,14,-0.385,-2.283,-1.207,0.061,-0.089,-0.109,0.076,0.181,0.111,295657691.896,0.169
refined,15,-0.494,-2.996,-1.572,0.109,-0.096,-0.207,0.025,0.078,0.111,269146638.675,0.165
refined,16,-0.611,-3.708,-1.944,0.104,-0.073,-0.240,-0.032,-0.058,0.102,257821082.520,0.165
refined,17,-0.707,-4.269,-2.253,0.096,-0.055,-0.278,-0.083,-0.210,0.089,252844544.180,0.166
refined,18,-0.772,-4.633,-2.465,0.092,-0.047,-0.323,-0.102,-0.325,0.073,251157879.091,0.167
refined,19,-0.810,-4.833,-2.589,0.093,-0.045,-0.356,-0.098,-0.396,0.058,250671371.171,0.168
refined,20,-0.831,-4.936,-2.655,0.094,-0.046,-0.375,-0.090,-0.436,0.047,250540490.530,0.168
