stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.064,"[-1.863, -0.265]",0.799,-2.659,0.010
norefined,c,-5.620,"[-10.636, -0.604]",5.016,-2.236,0.029
norefined,s,-3.917,"[-6.919, -0.915]",3.002,-2.604,0.011
norefined,k0,-0.697,"[-1.803, 0.409]",1.106,-1.258,0.213
norefined,k1,-0.177,"[-1.193, 0.839]",1.016,-0.347,0.729
norefined,k2,0.618,"[-0.401, 1.637]",1.019,1.210,0.230
norefined,k3,-0.208,"[-1.824, 1.408]",1.616,-0.257,0.798
norefined,k4,-0.988,"[-2.185, 0.209]",1.197,-1.648,0.104
norefined,k5,-0.456,"[-1.398, 0.486]",0.942,-0.966,0.337
refined,tt,-1.098,"[-1.737, -0.458]",0.640,-3.424,0.001
refined,c,-5.472,"[-9.434, -1.51]",3.962,-2.757,0.008
refined,s,-3.089,"[-4.925, -1.253]",1.836,-3.358,0.001
refined,k0,0.025,"[-0.868, 0.917]",0.893,0.055,0.956
refined,k1,-0.488,"[-1.294, 0.318]",0.806,-1.209,0.231
refined,k2,-0.201,"[-0.94, 0.539]",0.739,-0.542,0.590
refined,k3,-0.426,"[-1.568, 0.716]",1.142,-0.745,0.459
refined,k4,-0.734,"[-1.695, 0.227]",0.961,-1.524,0.132
refined,k5,0.133,"[-0.57, 0.836]",0.703,0.377,0.707
