stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.034,2.023,0.000,0,9,2415091856.201,923008732.538,76
refined,21.187,2.023,0.000,0,9,2415091856.201,627942679.700,76
